Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
419. The Golden Cockerel,1964,1h 45m,Not Rated,7.3,288,,"A poor, but very lucky man in the cock fighting, is hired by a rich man, but both are in love with the same woman",https://www.imdb.com/title/tt0058125/?ref_=sr_i_419
420. Dear John,1964,1h 55m,,6.4,413,,"John is a shipmaster on a very small transportation boat which regularly attends a very small harbour to buy food, actually from Anna's father. She is a waitress and has a young daughter. She tells John that her name is Anita. They have met many times, but their first personal meeting is when both are swimming in early morning. John is asked to have morning coffee with Anna's family. He invites her and her child to a trip to Zoo in Copenhagen. Both have genuine feelings for each other. There are lovely three-some scenes when John is proud of ""being"" a father, and beautiful love scenes. Christina Schollin's naked body is cute but never obtrusive. But at that time girls were depreciated if they ""gave in"" too soon. So these scenes repeatedly alternate with hot misunderstandings, well-known exactly when two people with genuine feelings fear misunderstandings and try to preclude them. In the last minutes of the movie, when each has left the ""harbour village"" on the next day, and John has learned the real name of ""Anita"" and calls her from the boat, both realise without saying anything about it, that this is the beginning of a long relationship based on mutual feelings.",https://www.imdb.com/title/tt0058281/?ref_=sr_i_420
421. The Divided Heaven,1964,1h 56m,,6.6,408,,"In 1961, Rita returns to her childhood village after a breakdown. As she recovers, she remembers the past two years: her love for chemist Manfred, 10 years her senior; his enthusiasm about his new chemical process, which turned to bitter disappointment in the face of rejection; his escape to West Berlin a few weeks before the Wall was built; and his hope that she would follow him. This East German classic, praised by critics as one of Germany's 100 Most Important Films, is based on Christa Wolf's internationally-known novel, criticized in the GDR for questioning the construction of the Wall. Produced during a brief cultural thaw in the early 1960s, this film was strongly influenced by French Nouvelle Vague cinema.",https://www.imdb.com/title/tt0058139/?ref_=sr_i_421
422. Full Hearts and Empty Pockets,1964,1h 28m,,5.6,59,,"A young German comes to Rome on vacation and is not slow to win female hearts. When the game become dangerous due to a possible marriage, the young man returns to his homeland.",https://www.imdb.com/title/tt0058728/?ref_=sr_i_422
"423. The Beautiful, the Bloody, and the Bare",1964,1h 4m,,3.6,143,,"An artist and his wife hold art classes using nude models. Their photographer friend Pete returns from two years in Europe, and they try to convince him he has a promising career in nude photography. He eventually agrees to try it, but finds that the sight of red hair or red nail polish triggers unhealthy impulses, to the detriment of some of his models.",https://www.imdb.com/title/tt0057876/?ref_=sr_i_423
424. Requiem pour un caïd,1964,1h 37m,,5.5,32,,,https://www.imdb.com/title/tt0289767/?ref_=sr_i_424
425. Birds of Exile,1964,1h 42m,,7.4,1.2K,,"A Family immigrates from suburb to metropolitan to have a better life. Inspired from the Orhan Kemal's same named novel ""Abroad birds"", published in 1962.",https://www.imdb.com/title/tt0184543/?ref_=sr_i_425
426. A Yank in Viet-Nam,1964,1h 20m,,6.6,58,,"The film follows a U.S. Marine Corps pilot (Marshall Thompson) who is shot down over the Vietnamese jungle. In his endeavor to get to safety, he meets a female guerrilla fighter (Kieu Chinh) and a nationalist named Hong (played by the Filipino actor Mario Barri).",https://www.imdb.com/title/tt0058761/?ref_=sr_i_426
427. Squillo,1964,1h 32m,,4.0,9,,,https://www.imdb.com/title/tt1207769/?ref_=sr_i_427
428. Frozen Alive,1964,1h 20m,,4.1,658,,"A scientist experimenting with suspended animation decides to use himself as a test subject. Before he is frozen, his wife is killed, and he is suspected of her murder.",https://www.imdb.com/title/tt0058084/?ref_=sr_i_428
429. Who Was Maddox?,1964,1h 2m,,6.3,95,,"A publisher is nearly framed for murder, but he appears to have been goaded by the blackmailer who has also blackmailed the publisher's wife.",https://www.imdb.com/title/tt2072297/?ref_=sr_i_429
430. The Counterfeit Constable,1964,1h 30m,,6.2,302,,"A French rugby supporter is in England for a match at Twickenham and is knocked out and loses two teeth. He goes to the dentist and during waiting he wears a uniform of another patient, a police officer.",https://www.imdb.com/title/tt0057834/?ref_=sr_i_430
431. Covek iz hrastove sume,1964,1h 27m,,6.9,88,,"An ex-servant becomes a lonely Shepard, killer hidden in the mountain woods during wartime. Under disguise of black marketeer, a woman from the town maintains a constant connection between the town and mountain and organizes a resistance movement. The Shepard falls in love with her, but suspects that she possibly wants gold instead.",https://www.imdb.com/title/tt0181420/?ref_=sr_i_431
432. Room 13,1964,1h 22m,,6.0,559,,A serial-killer is murdering the ladies of a night club. Detective Gray is seeking for the killer but can only find a lot of gangsters. And the killer is about to act again...,https://www.imdb.com/title/tt0058773/?ref_=sr_i_432
433. The Nasty Rabbit,1964,1h 30m,TV-PG,2.6,472,,"Russian spies secretly infect rabbits with a deadly bacteria, then let them loose in the U.S.",https://www.imdb.com/title/tt0058392/?ref_=sr_i_433
434. Female Ninja Magic,1964,1h 27m,,6.2,33,,"In Osaka during the Edo period, ruler Sanada Yukimura was in losing position. Fearing Toyotomi's blood descendants would end, he impregnates one Shinano female ninja with the seed of Toyotomi in hopes of continuing the bloodline.",https://www.imdb.com/title/tt0201718/?ref_=sr_i_434
435. The Flying Saucer,1964,1h 34m,,5.8,323,,An exasperated police inspector receives different eyewitness accounts surrounding a downed saucer and its female occupant.,https://www.imdb.com/title/tt0058017/?ref_=sr_i_435
436. Dosti,1964,2h 43m,Not Rated,8.5,1.9K,,"A series of unfortunate events cause Ramu, a young boy, to lose his parents and his legs. He is befriended by Mohan, a boy with visual impairment, and they team up to survive on the streets.",https://www.imdb.com/title/tt0146645/?ref_=sr_i_436
437. The 201 Canaries,1964,1h 11m,,6.4,92,,"A deliberate injustice forces an orphaned music student to leave home, only to land a job as a pianist for an affluent woman's canaries. Now, it's time to turn the page. Can she find a bright future amid two hundred and one songbirds?",https://www.imdb.com/title/tt0218801/?ref_=sr_i_437
438. Zatoichi and the Chest of Gold,1964,1h 23m,Not Rated,7.3,1.9K,,Zatoichi is mistaken for a thief. To clear his name he must find and defeat the real villain.,https://www.imdb.com/title/tt0130377/?ref_=sr_i_438
439. One Man's Way,1964,1h 45m,Unrated,6.7,176,,"Follows the life of a world-famous minister, lecturer and best-selling author.",https://www.imdb.com/title/tt0058428/?ref_=sr_i_439
440. Hero of Rome,1964,1h 30m,Not Rated,4.7,232,,A story of justice and tyranny with the fate of Rome in the balance.,https://www.imdb.com/title/tt0124319/?ref_=sr_i_440
441. The Twelve-Handed Men of Mars,1964,1h 35m,,5.4,107,,"Four extraterrestrials, X-1, X-2, X-3 and X-4, arrive on Earth in the early sixties. Here they decide to take on human features to study the terrestrials incognito, but end up getting involved in the Roman ""dolce vita"".",https://www.imdb.com/title/tt0058298/?ref_=sr_i_441
442. Yalniz degiliz,1964,,,6.4,57,,The love story of a poor doctor teenager who grew up under the auspices of a wealthy woman.,https://www.imdb.com/title/tt0405485/?ref_=sr_i_442
443. Kadalikka Neramillai,1964,2h 39m,Not Rated,8.2,447,,"Ashok is in love with his boss' daughter, Nirmala. To convince Viswanathan, he seeks his best friend Vasu's help, who disguises as his father.",https://www.imdb.com/title/tt0322902/?ref_=sr_i_443
444. Das Phantom von Soho,1964,1h 32m,,5.8,405,,A murder mystery involving several high-profile Londoners being bumped off near a Soho nightclub by a masked killer.,https://www.imdb.com/title/tt0058466/?ref_=sr_i_444
445. The Three Avengers,1964,1h 37m,Not Rated,5.6,80,,"Ursus and his sword-wielding companions run head-on against a usurper of a throne,",https://www.imdb.com/title/tt0058651/?ref_=sr_i_445
446. Thermidor,1964,1h 29m,,6.3,60,,,https://www.imdb.com/title/tt0058784/?ref_=sr_i_446
447. The Son of Caesar and Cleopatra,1964,2h 8m,Not Rated,5.3,153,,"In Roman-dominated Egypt, the corrupt administration of a governor named Petronius has sparked a revolt headed by El Kabir, a young man who learns that he's actually the son of Cleopatra and Julius Caesar. When Petronius' daughter, Livia, newly-arrived from Rome, falls into his hands, El Kabir uses this opportunity to win her over to his side before releasing her to her father. Livia's efforts to promote peace, however, are thwarted, and only the arrival of Octavian Caesar can bring about a resolution to the troubled situation.",https://www.imdb.com/title/tt0056510/?ref_=sr_i_447
448. Dulha Dulhan,1964,2h 21m,,7.3,108,,"Chanda lives a wealthy lifestyle in Jaipur along with her father, Thakur Dharam Singh, and mom. Since she is of marriageable age, her dad wants her to get married to a wealthy male of his choice, but she dislikes him. Arguments ensue at home and her dad slaps her, she falls down and passes out. When she regains her senses she finds herself in a hospital in Bombay with her dad at her bedside, who tells her that she was unconscious for 3 days, apologizes and promises never to pressurize her to get married. She forgives him and they return home. A few days later she gets a visitor, a male Akashwani singer by the name of Raj Kumar, who claims to be her husband, calls her by the name of Rekha, and wants her to accompany him back to Bombay where he lives in a Chawl along with a two-bit Bollywood actor, Bansi. The question remains who is this male, and why is he claiming to be Chanda's husband?",https://www.imdb.com/title/tt0058045/?ref_=sr_i_448
449. Le ore nude,1964,1h 32m,,6.2,40,,"In this sex-charged character study, a woman's husband persuades her to share in his predilection for group sex. Later, she meets a student and has a one-day affair with him.",https://www.imdb.com/title/tt0058434/?ref_=sr_i_449
450. Sharabi,1964,2h 23m,,7.6,95,,"Keshav lives a poor lifestyle in a small town in India along with his ailing father, Dinanath, mother, and a much younger sister, Munni. He is an alcoholic but after the passing of his father promises to abstain completely, much to the relief of his mother as well as his sweetheart, Kamala, as well as her businessman dad, Laxmidas, who arranges his employment at his Coal Mine, and arranges for them to get married on 20Feb1958. On February 16 Laxmidas cancels the marriage as Keshav relapses and his mother threatens to leave the town, and even Kamala refuses to speak with him. Shortly thereafter Laxmidas, on his deathbed, gets Kamala to promise to marry some one else, while Keshav, blacklisted by the entire community is well on his way to self-destruction as well as endangering lives of hundreds of coal mine workers.",https://www.imdb.com/title/tt0135647/?ref_=sr_i_450
451. The Assassination,1964,1h 44m,,7.5,488,,The assasination of Heydrich in Prague during WWII.,https://www.imdb.com/title/tt0174476/?ref_=sr_i_451
452. Men and Women,1964,1h 33m,,7.5,664,,"Two friends take two prostitutes for a night of pleasure. But the night turns out to be frustrating for all involved, as much bitterness is revealed in their conversation and attitudes, uncovering their anguish and deeper feelings, and the emptiness of their lives.",https://www.imdb.com/title/tt0189814/?ref_=sr_i_452
453. War of the Zombies,1964,1h 38m,,4.6,203,,A fantastic yarn about a plot to conquer the world with an army of zombies.,https://www.imdb.com/title/tt0134061/?ref_=sr_i_453
"454. Mata Hari, agent H21",1964,1h 38m,,6.2,490,,The Dutch exotic dancer Mata Hari is accused of spying for Germany during the First World War.,https://www.imdb.com/title/tt0059435/?ref_=sr_i_454
455. Massacre at Grand Canyon,1964,1h 29m,,4.8,313,,"After a search for his father's killers, Wes Evans (James Mitchum) returns home only to find himself involved in a bloody land dispute.",https://www.imdb.com/title/tt0059434/?ref_=sr_i_455
456. Yaadein,1964,1h 53m,,7.4,127,,"The film is soliloquy of a man who comes home to find that his wife and son are not at home, he assumes that they have left him and reminiscences his life with them, and scared of his life without them, he regrets his past indiscretions.",https://www.imdb.com/title/tt0058759/?ref_=sr_i_456
457. The Parisienne and the Prudes,1964,1h 35m,,4.6,46,,"A married couple from New York visit a nudist camp in New Jersey. When the husband's boss finds out, he attempts to entrap him.",https://www.imdb.com/title/tt0433011/?ref_=sr_i_457
458. Aao Pyar Karen,1964,2h 2m,,6.4,27,,A man tries various schemes to earn money.In order to cure the woman he loves whose suffering from heart ailment.,https://www.imdb.com/title/tt0057815/?ref_=sr_i_458
459. The Mystery of Thug Island,1964,1h 36m,,5.0,111,,"Three year old Ada, daughter of the British captain McPherson, is captured by the Indian Tukh sect to represent the incarnation of Kali. Ever hidden in a vast underground system of caverns, she watches over human sacrifices, doubting her vocation. 15 years have passed when her father finally finds her and attempts a rescue, together with a snake-hunter who has fallen in love with her. A battle ensues.",https://www.imdb.com/title/tt0058131/?ref_=sr_i_459
460. Assassination,1964,1h 44m,,7.1,991,,"In 1863, when Americans warships approach Japan, a enigmatic ronin becomes a important figure in a complex game of power between the Shogunate and the empire.",https://www.imdb.com/title/tt0164347/?ref_=sr_i_460
461. Ace of Spades,1964,1h 36m,,6.4,1K,,"An expert card game hustler, a beautiful woman, and their smooth friend try to take advantage of wealthy tourists with their clever schemes.",https://www.imdb.com/title/tt0179774/?ref_=sr_i_461
462. The Inn on Dartmoor,1964,1h 30m,,5.8,217,,A private detective tries to find out how and why some convicts have mysteriously disappeared from the prison of Dartmoor.,https://www.imdb.com/title/tt0058752/?ref_=sr_i_462
463. The Horror of It All,1964,1h 15m,Approved,4.8,442,,"When an American salesman and his English fiancee visit her eccentric family who live in a remote old mansion in the country, he discovers that someone is trying to kill everyone there to get the family fortune.",https://www.imdb.com/title/tt0057156/?ref_=sr_i_463
464. Samson,1964,2h 18m,,6.2,31,,"Dara Singh plays the mythological Samson character to the hilt as he must contend with a love starved princess and her all female warriors, a sorcerer and his magical dwarfs, a dinosaur sized lizard, and a rebel in love with a hand-maiden.",https://www.imdb.com/title/tt0156997/?ref_=sr_i_464
465. Hercules and the Tyrants of Babylon,1964,1h 26m,Unrated,4.3,585,,Hercules fights to free the people of Babylon from an evil sorceress.,https://www.imdb.com/title/tt0058063/?ref_=sr_i_465
466. Agent 69,1964,,,5.9,11,,,https://www.imdb.com/title/tt1212057/?ref_=sr_i_466
467. The Big Scare,1964,1h 25m,,6.3,559,,Two police inspectors Triquet and Vergus launch their investigations to arrest a dangerous escaped forger named Mickey Le Bénedictin.,https://www.imdb.com/title/tt0058159/?ref_=sr_i_467
468. Aristides and His Girls,1964,1h 31m,,6.1,73,,"A retired and old-fashioned father oppresses his three daughters, forcing their boyfriends to disguise themselves as women to visit them as their girlfriends.",https://www.imdb.com/title/tt0206561/?ref_=sr_i_468
469. La bonne soupe,1964,1h 37m,,5.9,64,,A middle-aged Frenchwoman (Marie Bell) regales a casino croupier (Claude Dauphin) with tales of her many complicated romances.,https://www.imdb.com/title/tt0056882/?ref_=sr_i_469
470. April Fool,1964,2h 34m,,6.2,50,,"Ashok comes from a wealthy family, which is run by his dad, and elder brother, Alok. Ashok himself is a slacker, and is only interested in slacking, and playing practical jokes, and no doubt his favorite day is fool's day, April 1st, when he outdoes himself. His jokes befriend him with Madhu, and both fall in love. Then a practical joke hits the truth, and both Ashok and Madhu become targets of an international gang, and must run for their own safety, as well as for the safety of their respective families.",https://www.imdb.com/title/tt0244977/?ref_=sr_i_470
471. White Voices,1964,1h 33m,,6.1,132,,"In 18th century Rome, a young man in a choir of castrati falls for the beautiful wife of a powerful aristocrat.",https://www.imdb.com/title/tt0059883/?ref_=sr_i_471
472. Spartacus and the Ten Gladiators,1964,1h 39m,,4.3,271,,Spartacus And The 10 Gladiators,https://www.imdb.com/title/tt0058605/?ref_=sr_i_472
473. Mark of the Tortoise,1964,1h 30m,,6.0,296,,"The nephew of a murdered millionaire decides to track down his uncle's killer. He faces many life-threatening dangers as he tries to break into the inner circle of the sinister criminal ""The Tortoise.""",https://www.imdb.com/title/tt0058737/?ref_=sr_i_473
474. Il magnifico gladiatore,1964,1h 35m,,5.3,110,,"Attalus, a war prisoner by Rome, proves his valor in the arena, becomes a gladiator trainer, conquers the women's hearts and the men's envy, and saves Rome from a political plot to a usurper to occupy the throne.",https://www.imdb.com/title/tt0290240/?ref_=sr_i_474
475. Saturday Night Out,1964,1h 40m,Not Rated,6.3,146,,Sailors in port variously plan diversions for a Saturday night; but the reality is a bit different.,https://www.imdb.com/title/tt0057472/?ref_=sr_i_475
476. Shell Shock,1964,1h 24m,Approved,4.5,82,,"On the front in Italy during World War II, a sergeant thinks that one of his men is faking battle fatigue, and sets out to expose him.",https://www.imdb.com/title/tt0155166/?ref_=sr_i_476
477. Audition,1964,47m,,6.5,826,,"Two closely related episodes. Youths make problems for two local orchestras about to compete nationally, and in a talent competition a young girl gets stage fright, while another lies to her boss to compete.",https://www.imdb.com/title/tt0057230/?ref_=sr_i_477
478. The Fog,1964,2h 33m,,6.9,167,,"In this re-imagining of Du Maurier's Rebecca, a recently wed woman discovers the ghost of her husband's first wife still haunts their home.",https://www.imdb.com/title/tt0058270/?ref_=sr_i_478
479. Passion in the Sun,1964,1h 13m,Not Rated,4.0,136,,"A stripper on a flight to Las Vegas has a stopover in a small Texas airport. She gets taken hostage by two Cuban gangsters on the run from the cops, witnesses one thug kill the other and is chased across the desert by the killer, stopping only for some skinny-dipping.",https://www.imdb.com/title/tt0058455/?ref_=sr_i_479
480. Shabnam,1964,,,5.3,26,,A masked man attempts to foil attempts to replace the regions' queen with a look-alike.,https://www.imdb.com/title/tt0155161/?ref_=sr_i_480
481. Crooks in Cloisters,1964,1h 37m,Not Rated,5.4,444,,"Having pulled off the smallest ever train robbery, Little Walter and his crew decide to get out of London. The six of them set up business in a disused monastery off the Cornish coast, despite the fact that none of them really qualifies as a monk - least of all Walter's moll Bikini. Bit by bit, the quiet way of life starts becoming a habit.",https://www.imdb.com/title/tt0057974/?ref_=sr_i_481
482. Something Hot,1964,1h 50m,,6.7,680,,"A mature woman tries to persuade a friend, known from childhood, to marry her in order to collect a will.. In the meantime, a friend of hers, which is a musician falls in love with the daughter of the groom's to be boss..",https://www.imdb.com/title/tt0200767/?ref_=sr_i_482
483. Enas megalos erotas,1964,1h 45m,,5.9,110,,"Surrendered to an omnipotent desire, a defenceless married housewife will come face-to-face with unexplored and unprecedented feelings, when a seductively alluring young playboy swears eternal love.",https://www.imdb.com/title/tt0230182/?ref_=sr_i_483
484. Einai megalos o kaimos,1964,1h 24m,,3.8,35,,"Behind her ailing father's back, a young woman who has a clandestine affair with a Wall-of-Death daredevil works as a singer to support them. What would happen if the parent knew her secret plans? Would he take it lying down?",https://www.imdb.com/title/tt0135409/?ref_=sr_i_484
485. Mission to Hell,1964,1h 35m,,4.5,74,,Some guys try to locate a evil guy's secret diamond mine somewhere in Thailand.,https://www.imdb.com/title/tt0058583/?ref_=sr_i_485
486. Shadow of Treason,1964,1h 29m,,5.1,66,,"Steve, newly arrived in Trieste, saves Tina from being shot in her own night-club. She engages him as a bodyguard cum detective, giving him a list of names and a map she has inherited. Steve discovers that her father was blackmailing a group of traitors and the map locates money hidden in Somaliland with evidence of their guilt. Having contacted all the names, they leave for Africa taking Nadia in place of her father who is killed. Michael tries to persuade her to join him against the others and escapes when she refuses. Later, in the caves he re-appears and in the ensuing fight falls over a cliff edge after the money. Steve throws the incriminating document after him. Melodrama involving a treasure hunt and an old blackmail system during the war, which is cleared up by a bodyguard.",https://www.imdb.com/title/tt4830046/?ref_=sr_i_486
487. Die Goldsucher von Arkansas,1964,1h 38m,,5.2,105,,"When gold is found near Marble City the rush brings farmer Brendel, Pastor Benson and gambler Ellis to town. Bandits and Cherokees threaten the settlers. Friends Phil and Pat try to restore order and find the culprit causing the mayhem.",https://www.imdb.com/title/tt0058151/?ref_=sr_i_487
488. Do You Know This Voice?,1964,1h 20m,,6.7,397,,The kidnap of a child goes wrong and the child dies. An old lady is the only witness having heard the disguised voice of the kidnapper from outside a public telephone box. To trap the murderer she tells the press she has seen his face.,https://www.imdb.com/title/tt0058021/?ref_=sr_i_488
489. Gazal,1964,2h 9m,Not Rated,7.4,57,,"Agra-based atheist and revolutionary poet/editor of Inquilab, Ejaz, falls head-over-heels in love with Naaz Ara Begum after he hears her sing, and then ends up losing his job. With the assistance of his lovely sister, Kausar Ara Begum, Ejaz and Naaz meet secretly. This does not auger well with Akhtar Nawab, Naaz's paternal cousin, who plans to marry her. To make matters worse, their meeting is witnessed by her enraged dad, Nawab Bakar Ali Khan, who initially asks Ejaz to leave, and then decides to teach him a lesson - with two loaded rifles.",https://www.imdb.com/title/tt0139237/?ref_=sr_i_489
490. The Devil's Bedroom,1964,1h 18m,,6.4,24,,"Misunderstanding and small town prejudice lead to the tragic persecution of an ordinary local man who is a ""loner"".",https://www.imdb.com/title/tt0058009/?ref_=sr_i_490
491. Sands of Beersheba,1964,1h 30m,,4.3,16,,"Shortly after the birth of the state of Israel, Susan (Diane Baker) arrives from America to see where her Zionist fiancé was killed in the early days of the Arab-Israeli War. There, she is surprised to find herself falling in love with Dan (Tom Bell), a man secretly supplying guns to the Israeli cause. After Dan is caught in a terrorist ambush, he is rescued and given shelter by a pacifist Palestinian named Daoud (David Opatoshu), who happens to be the father of Dan's attacker.",https://www.imdb.com/title/tt0060935/?ref_=sr_i_491
492. Shots Ring Out!,1964,1h 15m,,4.6,65,,"A man seeks vengeance for the death of his sister, who killed her own lover.",https://www.imdb.com/title/tt0057981/?ref_=sr_i_492
493. Behind the Nudist Curtain,1964,1h 11m,Not Rated,5.5,14,,"Private eye Sam Dennison is relaxing at a nudist camp when he receives an assignment to find international spy Mr. X, who receives information from night club entertainers around the world. Sam travels to Vegas, Hong Kong, Thailand, Paris, Haiti, Mexico, Hawaii, Berlin and Tokyo, watching lovely women perform, and stopping back at the nudist camp (which he is attempting to buy from its beautiful owner, Martha).",https://www.imdb.com/title/tt0186864/?ref_=sr_i_493
494. The Cavern,1964,1h 42m,Approved,6.1,329,,Adventure drama during WW2 in Italy where a mixed group of people get trapped inside a cave after a bomb raid. But can they co-operate? And will they survive?,https://www.imdb.com/title/tt0059022/?ref_=sr_i_494
"495. Maciste, gladiatore di Sparta",1964,1h 43m,Approved,4.7,240,,Maciste fights for right and might against the wicked Caesar.,https://www.imdb.com/title/tt0058312/?ref_=sr_i_495
496. It's Hot on Sin Island,1964,1h 2m,Unrated,4.4,14,,"In Miami Beach, Joey and his partner Ray need some quick cash to finish payments on their 62-foot cruiser. So they charter their boat to five young school teachers on a vacation to Paradise Island. Once on Paradise Island, the girls skinny dip and water ski and prepare ""for a weenie roast"" all in the altogether as Joey and Ray look on like two idiots in heat. Meanwhile, Clara Calvert, the boat's owner, wants Joey to pick her up so she can get the balance of the $12,000 owed her. Worse, two Miami gangsters, on the run from the law and carrying a suitcase full of counterfeit cash, show up thinking they're hiding on a deserted island. While Joey is off getting Clara, the two gangsters land on the island and stumble across the five hot young women.",https://www.imdb.com/title/tt0141402/?ref_=sr_i_496
497. Bahurani,1964,2h 13m,Not Rated,6.9,55,,An assertive village-belle weds a semi-senile male and is abused by her in-laws.,https://www.imdb.com/title/tt0254164/?ref_=sr_i_497
498. Love and Marriage,1964,1h 46m,,5.2,20,,,https://www.imdb.com/title/tt0058225/?ref_=sr_i_498
499. Ganga Ki Lahren,1964,,,7.0,42,,"Seema and Uma belongs to a Thakur family which earns their bread & butter through stage & dance performances and this leaves Seema disowned by groom's father, right at the time of marriage rituals. Ashok, son of Diwan Saheb, marries Seema, then & there, to save their faces. Diwan disapproves this marriage and Ashok leaves his estate. He stays in a small rented house with Seema & Uma and starts doing odd jobs. Seema gives birth to their son, Munna. Ashok is diagnosed with an ophthalmic complicacy and need Rs.3000 for an operation which they could not manage despite many efforts. Seema writes to Diwan for money for Ashok's eye operation. Diwan agrees on a condition that Seema leaves Ashok alone. Seema goes on to commit suicide but is saved by a man. The suicide attempt makes her loose her memory. She starts working as nurse at Dr.Balraj's hospital. Ashok meets with a car accident and admitted to the hospital where his eyes were also operated. Uma goes to drop Munna to his grandfather and leave. But Diwan takes her as Ashok's wife and asks her to stay with him. She agrees for the sake of Munna. Dr.Balraj wants to marry Seema but she gains her memory back before the marriage takes place. Ashok has his operation successful. He finds Seema at Dr.Balraj's place. Diwan accepts Seema as his daughter in law.",https://www.imdb.com/title/tt0418698/?ref_=sr_i_499
500. Cherchez l'idole,1964,1h 25m,,6.2,183,,"Cherchez L'idole tells the story of a man pushed into stealing a jewel by his selfish girlfriend. After stealing the jewel, he hides it in a guitar while being chased. He then has a change of heart, dumps his girlfriend and decides to return the jewel. Only now he has to find the guitar he hid the jewel in, which is in the possession of one of five musicians.",https://www.imdb.com/title/tt0056927/?ref_=sr_i_500
