Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
321. To Bed or Not to Bed,1963,1h 43m,,6.2,361,,Sordi gives a deep and touching comic performance as an Italian fur merchant who is going to Sweden for the first time to attend the annual fur auctions in Stockholm. The movie depicts the clash between his fantasies about sex in Sweden with the reality of what he finds.,https://www.imdb.com/title/tt0056995/?ref_=sr_i_321
322. World Gone Mad,1963,1h 36m,,8.8,2.6K,,"In an Athens neighbourhood, a grocery store owner and his assistant have fallen for the block's belles. Unaware that the ladies only have eyes for their secret sweethearts, the ambitious suitors must kick it up a notch to stay in the game.",https://www.imdb.com/title/tt0197042/?ref_=sr_i_322
323. The Very Edge,1963,1h 30m,Not Rated,6.4,175,,A young married woman finds herself being stalked by a sinister psychopath.,https://www.imdb.com/title/tt0056656/?ref_=sr_i_323
324. People in Luck,1963,1h 35m,,5.9,375,,"Every day, the newspaper reports the story of a man or woman especially in vein, who won a prize or a spectacular contest.",https://www.imdb.com/title/tt0056651/?ref_=sr_i_324
325. Violent Midnight,1963,1h 33m,Not Rated,5.6,394,,A war veteran from a wealthy but troubled New England family is suspected in a series of brutal murders in his small town.,https://www.imdb.com/title/tt0057434/?ref_=sr_i_325
326. Love Parade,1963,1h 45m,,6.2,37,,,https://www.imdb.com/title/tt0194953/?ref_=sr_i_326
327. The Strangler of Blackmoor Castle,1963,1h 29m,Not Rated,5.7,579,,"A strangler is loose on a British estate, and he not only strangles his victims but brands an ""M"" onto their foreheads before he decapitates them.",https://www.imdb.com/title/tt0057692/?ref_=sr_i_327
328. The Accident,1963,1h 31m,,6.4,62,,"A young beautiful teacher is transfered to a remote island's school, where her colleague (also the principal of the school) falls in love with her. This banned love provokes the jealousy of the principal's wife and makes her seek revenge.",https://www.imdb.com/title/tt0055725/?ref_=sr_i_328
329. Marilyn,1963,1h 23m,,7.9,128,,"Anthology of excerpts from Marilyn Monroe's 20th Century-Fox output, narrated by Rock Hudson, and created as a cinematic eulogy to Monroe, who died the year before.",https://www.imdb.com/title/tt0057290/?ref_=sr_i_329
330. Beni Osman Öldürdü,1963,1h 24m,,6.2,117,,"The police step in when the race to grab a share of the inheritance between the rushing son, the lawyer's assistant and the relatives causes mysterious deaths.",https://www.imdb.com/title/tt0263116/?ref_=sr_i_330
331. Follow the Boys,1963,1h 35m,Not Rated,5.3,412,,Four women have adventures when they follow the Navy men they love to Italy.,https://www.imdb.com/title/tt0057066/?ref_=sr_i_331
332. The Depths,1963,1h 30m,,6.3,329,,"A bourgeois family, who is harassed and humiliated, ruins their young maids without pay for several years.",https://www.imdb.com/title/tt0188388/?ref_=sr_i_332
333. Rififí en la ciudad,1963,1h 40m,,6.3,237,,"In an unnamed Central American state on the eve of a crucial election, a young police informer working for police officer Miguel Mora bent on uncovering the shady works of popular politician Maurice Leprince is killed. However, thugs working for Leprince began to be killed one by one as well...",https://www.imdb.com/title/tt0056925/?ref_=sr_i_333
"334. Because, Because of a Woman",1963,1h 56m,,6.6,186,,A womanizing young man is unjustly accused of murder by one of his feminine conquests while two of his other lovers aid him in proving his innocence.,https://www.imdb.com/title/tt0056731/?ref_=sr_i_334
335. Der Zinker,1963,1h 33m,Unrated,6.2,1K,,Scotland Yard investigates a series of murders where the victims have died by snake venom poisoning.,https://www.imdb.com/title/tt0057718/?ref_=sr_i_335
336. Colossus and the Headhunters,1963,1h 19m,,2.2,828,,Maciste and his people flee their volcano-ravaged island. They end up caught in between two warring tribes.,https://www.imdb.com/title/tt0056207/?ref_=sr_i_336
337. Shikari,1963,2h 19m,,6.1,75,,"The owners of a circus set out to capture King Kong. They arrive by boat at Kong Island, only to discover that there is another monster living there. Complications ensue.",https://www.imdb.com/title/tt0230771/?ref_=sr_i_337
338. Los Tarantos,1963,1h 23m,,7.0,414,,A boy and a girl from two rival Gypsy families fall in love.,https://www.imdb.com/title/tt0056555/?ref_=sr_i_338
339. Europe in the Raw,1963,1h 12m,Not Rated,4.6,190,,Russ Meyer's documentary about the underground vice world of Europe.,https://www.imdb.com/title/tt0057047/?ref_=sr_i_339
340. The Crimson Blade,1963,1h 23m,Approved,5.6,714,,"In 1648, during the English Civil War, Captain Sylvester switches sides between the Parliamentary and Royalist camps as his interests dictate, while King Charles I is on the run from Oliver Cromwell's troops.",https://www.imdb.com/title/tt0056963/?ref_=sr_i_340
341. Samson and the Slave Queen,1963,1h 26m,,5.0,236,,"The king of Nogara dies, leaving behind a will naming one of his nieces as his successor. Will it be blonde and virtuous Isabella or evil, dark-haired Malva? Each woman relies on a hero to locate the will. Malva hires the bare-chested strongman Samson while Isabella relies on the masked El Toro (a.k.a. Zorro) even though her heart belongs to the mild-mannered poet, Ramon. Malva's ruthless desire for the throne soon alienates Samson and he and El Toro then team up to bring about a proper resolution to the Nogara succession. Meanwhile, Isabella learns El Toto's true identity, an identity which both surprises and pleases her.",https://www.imdb.com/title/tt0057467/?ref_=sr_i_341
342. Narthanasala,1963,2h 55m,,8.2,302,,This film deals with the Virata Parvam (Book of Virata) of the epic Mahabharatam dictated by Vyasa Maharshi.,https://www.imdb.com/title/tt0263778/?ref_=sr_i_342
343. Bachpan,1963,,,5.8,7,,,https://www.imdb.com/title/tt0364218/?ref_=sr_i_343
344. Kazanovas,1963,1h 19m,,5.6,74,,"Inspired by the life of Giacomo Casanova, a gullible countryman leaves his sleepy village, seeking intense romantic experiences with the Athenian belles. Instead, he has a brush with the law. Will the superficial Casanova ever find love?",https://www.imdb.com/title/tt0199678/?ref_=sr_i_344
345. Sin You Sinners,1963,1h 13m,Not Rated,4.2,179,,"A stripper/fortune teller uses a magical Haitian amulet to keep young, and in so doing forces others to kill for her.",https://www.imdb.com/title/tt0055450/?ref_=sr_i_345
346. Lava Kusa,1963,2h 33m,Not Rated,8.2,643,,This movie deals with the later part of Ramayana written by Valmiki Maharshi and depicts the lives of the sons of Rama & Sita.,https://www.imdb.com/title/tt0206877/?ref_=sr_i_346
347. The Punch and Judy Man,1963,1h 36m,,6.2,487,,Dark comedy about a seaside Punch and Judy man driven to distraction by his social climbing wife and his hatred for the snobbery of local government. He is persuaded to go to the Mayor's gala evening but it's all too much for him.,https://www.imdb.com/title/tt0057435/?ref_=sr_i_347
348. The Secret of the Black Widow,1963,1h 47m,,5.6,226,,"A journalist with a drinking problem investigates, along with the police, a string of strange murders. Someone is killing members of a South American expedition using poison darts with rubber black widow spider on top of them.",https://www.imdb.com/title/tt0057095/?ref_=sr_i_348
349. Three Ruthless Ones,1963,1h 37m,,6.0,187,,Three unequal brothers seek revenge for the murder of their father. Each of them goes a different way.,https://www.imdb.com/title/tt0057464/?ref_=sr_i_349
350. La corruzione,1963,1h 22m,,7.2,476,,The son of a rich Italian industrialist finds out how tough it is to leave the path society has set for him.,https://www.imdb.com/title/tt0056955/?ref_=sr_i_350
351. Die weiße Spinne,1963,1h 43m,,6.2,377,,"(1963) Karin Dor, Joachim Fuchsberger. When gamblers who recently increased their life insurance begin dying, Scotland Yard.gets involved. When their chief inspector is murdered, they bring in a mysterious detective to solve the case.",https://www.imdb.com/title/tt0057676/?ref_=sr_i_351
352. Twin Sisters of Kyoto,1963,1h 47m,,7.1,237,,Two twin girls are separated at birth. One grows up in a loving family. The other one doesn't. They finally meet by complete accident on a town fair. No one ever told them about the other one so they begin familiarizing with each other.,https://www.imdb.com/title/tt0056154/?ref_=sr_i_352
353. Of Love and Desire,1963,1h 34m,Approved,5.0,162,,"American engineer Steve Corey comes to Mexico to work at one of the mining projects owned by Katherine Beckman and her half-brother Paul. He meets Katherine, and the man he is replacing, Bill Maxton, tells him that Katherine is his for the asking...""all you have to do is touch her---she goes off like fireworks. There were plenty of guys before me, and there'll be plenty after me."" Steve finds Katherine as advertised but he falls in love with her. Once he sees that the romance is for real, brother Paul is more than a little displeased at this turn of events and brings back one of Katherine's earlier flames, Gus Cole, to tempt Katherine away from Steve. Half-siblings Katherine and Paul are carrying some baggage from the past it appears. Actually, it is more than appearances and Paul spells it right out before them.",https://www.imdb.com/title/tt0057378/?ref_=sr_i_353
354. Rififi in Tokyo,1963,1h 38m,,5.9,185,,"Van Ekken, an old gangster, arrives in Tokyo to direct a bank hold-up, to get a very valuable diamond, so big it's named Titan. Riquet was to be his second-in-command, but a rival gang shoots him down before the big day. Marsen, Riquet's friend, substitutes for him. Françoise, the companion of another gang member, will compromise the attack to the vault, but eventually they get past that. Yet, not all the gangsters will make it out of the security vault - and Van Ekken, caught, and having lost face, will do as an old Samurai...",https://www.imdb.com/title/tt0055935/?ref_=sr_i_354
355. She Should Have Stayed in Bed,1963,1h 5m,,4.5,39,,A New York photographer takes photos of various tenants in a posh apartment building while waiting for a nude pin-up model to show up for him at his studio.,https://www.imdb.com/title/tt0128483/?ref_=sr_i_355
356. A Swingin' Affair,1963,1h 25m,,6.0,56,,"Rick, a working-class student, joins an elite fraternity at college, concealing his background as an underground fighter. Complications arise when a wealthy fraternity member's girlfriend becomes attracted to him.",https://www.imdb.com/title/tt0057545/?ref_=sr_i_356
357. Santo in the Wax Museum,1963,1h 32m,,5.7,375,,"El Santo, the masked Mexican wrestler, investigates a series of kidnappings. He discovers that the mysterious Doctor Caroll is using the victims as part of his experiments to develop an army of monsters. Naturally, El Santo is able to overcome them all - with wrestling!",https://www.imdb.com/title/tt0057471/?ref_=sr_i_357
358. Sword of Zorro,1963,1h 28m,,4.7,95,,"In 1830, the year of Mexico's independence, a group of tyrannical governors decide to impose their despotic rule over the population of recently freed citizens. Many men of honor will rise up to fight these impostors, but one man will stand out among them, the man called Zorro. When Zorro's own wife and child become targets in this struggle, the full vengeance of Zorro will be unveiled.",https://www.imdb.com/title/tt0057602/?ref_=sr_i_358
359. Boin-n-g,1963,1h 10m,Unrated,4.4,142,,An inexperienced producer and director audition and film naked women for a nudie movie. Everything goes wrong.,https://www.imdb.com/title/tt0056880/?ref_=sr_i_359
360. Yellowstone Cubs,1963,48m,Approved,6.7,334,,"Two bear cubs, Tuffy and Tubby, are separated from their mother and spend an entire summer romping through Yellowstone National Park. In the meantime, the mother bear follows their trail as she searches for them.",https://www.imdb.com/title/tt0206446/?ref_=sr_i_360
361. Dead Birds,1963,1h 25m,Not Rated,7.2,299,,An ethnographic documentary with allegorical undertones about the Dani people of Papua Barat and their social values based on an elaborate system of tribal warfare and revenge.,https://www.imdb.com/title/tt0059091/?ref_=sr_i_361
362. Around the World with Nothing On,1963,1h 12m,,,,,Hollywood starlet Carole Wilson travels to a California nudist resort for a beauty contest.,https://www.imdb.com/title/tt2358893/?ref_=sr_i_362
363. Shinobi No Mono 2: Vengeance,1963,1h 33m,Not Rated,7.0,418,,"Confident that he has destroyed the Iga Ninja, the evil Oda Nobunaga continues his quest to conquer Japan. Meanwhile, Ishikawa Goemon (Ichikawa Raizo) has settled down with his wife and child, and wishes only to live in peace -- a wish that will not be granted. As mighty warlords battle and connive, Goemon must once again try to assassinate Nobunaga, in order to save the Bhuddist religious community that has come to mean so much to him. But the path to success is once again a twisted one, full of scheming samurai and nefarious traps!",https://www.imdb.com/title/tt0200310/?ref_=sr_i_363
364. The Gun Hawk,1963,1h 32m,Approved,5.9,483,,"When his town-drunk father is killed by the Sully brothers, gunfighter Blaine Madden exacts his revenge but has to flee, aided by a young aspiring gunslinger, when the sheriff tries to arrest him.",https://www.imdb.com/title/tt0057121/?ref_=sr_i_364
365. The Yellow Canary,1963,1h 33m,,6.7,125,,"Arrogant pop singer Andy (Pat Boone) is about to be divorced by his wife (Barbara Eden), who treats his staff badly. On the same night he starts a job at a theater in Los Angeles, his infant son is kidnapped. Despite requests from the lead police officer on the case, Lieutenant Bonner (Jack Klugman), Paxton plays along with the kidnappers as they string him along although they are willing to kill.",https://www.imdb.com/title/tt0057700/?ref_=sr_i_365
366. The Dream Maker,1963,1h 26m,Approved,5.6,99,,"Tommy Steele stars as a talent-spotter at a recording company who determines to organize a concert featuring all the most up-to-date singers and bands, in order that the orphanage where he was brought up be saved from closing. In HD.",https://www.imdb.com/title/tt0057192/?ref_=sr_i_366
367. Naked Among Wolves,1963,1h 40m,Not Rated,7.2,858,,"In the last weeks of World War II, inmates of Buchenwald concentration camp hide a Polish child from the SS guards, hoping that the advance of the American forces will set them free.",https://www.imdb.com/title/tt0056271/?ref_=sr_i_367
368. Así es mi México,1963,1h 28m,Not Rated,,,,"La joven Amalia desea ser bailarina y es cortejada por un músico y un charro quienes pelean por ella. El charro paga una carpa para que ella pueda debutar en un baile, pero el día de la inauguración la carpa es incendiada por un loco.",https://www.imdb.com/title/tt0276779/?ref_=sr_i_368
369. Totò e Cleopatra,1963,1h 40m,,6.0,357,,"Mark Antony has a brother-lookalike, Totonno, a sinister slave trader. Totonno secretly replaces Mark Antony in the most delicate moments.",https://www.imdb.com/title/tt0057595/?ref_=sr_i_369
370. Mujhe Jeene Do,1963,1h 35m,,6.8,110,,A notorious bandit continues to elude the authorities and strikes terror in the region.,https://www.imdb.com/title/tt0057332/?ref_=sr_i_370
371. The Ten Gladiators,1963,1h 44m,,4.4,133,,"Roccia and a band of fellow gladiators join forces with a patrician named Glaucus Valerius to replace Nero, (and his evil henchman, Tigelinus), with a new emperor: Servius Galba. During the course of this bloody struggle, the gladiators lose their mentor and trainer - Resius - and then must rescue Lidia, Resius' beautiful niece, from death on the cross.",https://www.imdb.com/title/tt0056997/?ref_=sr_i_371
372. Las hijas de Helena,1963,1h 19m,,5.0,27,,The three daughters of Helena plan to find a husband for their mother before they get married...,https://www.imdb.com/title/tt0057141/?ref_=sr_i_372
373. Heimweh nach St. Pauli,1963,1h 42m,,5.4,136,,"A pop singer who has been successful on Broadway, is homesick and returns.",https://www.imdb.com/title/tt0057136/?ref_=sr_i_373
374. Grahasti,1963,2h 34m,Not Rated,7.3,64,,"Harish, an auto factory owner, commutes between Delhi and Meerut, where his wife Maya, 8 kids, widowed sister Jamna, and her son Jaggu reside. The family rejoices when Harish visits on weekends.",https://www.imdb.com/title/tt0268342/?ref_=sr_i_374
375. The Rape,1963,1h 25m,,6.6,117,,"After escaping from a juvenile correctional institution, nine women find refuge in a deserted island, where seven men, led by an ex-Nazi, are searching for a buried treasure. Can they survive when there's nowhere to hide?",https://www.imdb.com/title/tt0058903/?ref_=sr_i_375
376. Uncle Vanya,1963,2h,,7.6,202,,"Retired Professor Alexander Serebryakov has returned to his estate to live with his beautiful young wife, Yelena. The estate originally belonged to his first wife, now deceased. Her mother and brother still live there and manage the farm. For many years, the brother, Uncle Vanya, has sent the farm's proceeds to the professor, while receiving only a small salary himself. Sonya, the professor's daughter, who is about the same age as his new wife, also lives on the estate. The professor is pompous, vain, and irritable. He calls Dr. Astrov to treat his gout, only to send him away without seeing him. Astrov is an experienced physician who performs his job conscientiously, but has lost all idealism and spends much of his time drinking. The presence of Yelena introduces a bit of sexual tension into the household. Astrov and Uncle Vanya both fall in love with Yelena. She spurns them both. Meanwhile, Sonya is in love with Astrov, who fails even to notice her. Finally, when the professor announces he wants to sell the estate, Vanya, whose admiration for the man died with his sister, tries to kill him.",https://www.imdb.com/title/tt0057620/?ref_=sr_i_376
377. The Lion of St. Mark,1963,1h 46m,,5.4,152,,In 1620 pirates are terrorizing the Adriatic coast. Our hero sets out to defeat them.,https://www.imdb.com/title/tt0057253/?ref_=sr_i_377
378. The Fat Black Pussycat,1963,1h 34m,,4.5,150,,A detective searches for the killer of three young women. The killer is insane and has a fetish for high heels. The detective is not at home in the world of beatniks which he is forced to investigate.,https://www.imdb.com/title/tt0058090/?ref_=sr_i_378
379. Just for Fun,1963,1h 12m,,5.7,79,,"With an election approaching, the two major political parties in England work desperately to capture the enthusiasm of teenagers, who have been granted the right to vote. When the prime minister cuts the quota of musical programs permitted on television, teenagers Mark and Cherry lead others youngsters in forming their own political party, which successfully utilizes popular recording artists in helping to win the election.",https://www.imdb.com/title/tt0057213/?ref_=sr_i_379
380. Il successo,1963,1h 44m,,7.0,307,,"With the desire to be rich gnawing at him, an arriviste pursues a golden real-estate opportunity at the expense of friends and family. Now, he has to renounce his dignity. What's the good of chasing success when you are left all alone?",https://www.imdb.com/title/tt0057540/?ref_=sr_i_380
381. Tri plyus dva,1963,1h 40m,Not Rated,7.4,2.2K,,"Three men vacation on a deserted beach near The Black Sea, trying to get away from women and society. However, two women arrive and try to claim the vacation spot as their own. The groups scheme to run each other off the beach.",https://www.imdb.com/title/tt0131207/?ref_=sr_i_381
382. Zatoichi on the Road,1963,1h 25m,PG,7.1,2K,,Zatoichi promises to deliver a maiden safely home but finds two dangerous gangs have a mysterious interest in the young girl.,https://www.imdb.com/title/tt0057714/?ref_=sr_i_382
383. Yeh Rastey Hain Pyar Ke,1963,2h 30m,Not Rated,6.4,60,,A commercial pilot is arrested and charged with killing his wife's lover.,https://www.imdb.com/title/tt0057699/?ref_=sr_i_383
384. El bab el maftuh,1963,1h 44m,,7.7,454,,"Elbab Elmaftouh, Known in English as ""The Open Door"", another great movie about women's right in their different role and life and thier struggle between her father with his old style and her husband that doesn't understand her.",https://www.imdb.com/title/tt0372777/?ref_=sr_i_384
385. The Man from Galveston,1963,57m,Not Rated,6.0,144,,"In 1800s Texas, during the early days of circuit-courts, lawyers had to be handy with their guns as well as with their law books when facing lynch mobs bent on administering frontier justice.",https://www.imdb.com/title/tt0057283/?ref_=sr_i_385
386. Ecco,1963,1h 40m,,5.4,139,,"A documentary highlighting some of the oddest, strangest and more grotesque examples of human behavior. Included are a tour of the Grand Guignol theater in Paris, a man who sticks long needles through his body, footage of reindeer being castrated, and more footage of lesbians and strippers.",https://www.imdb.com/title/tt0145091/?ref_=sr_i_386
387. Crisis: Behind a Presidential Commitment,1963,52m,Not Rated,7.8,874,,"Governor George Wallace will not let two black students into an Alabama school, against the wishes of President Kennedy. Loud shouts come from both sides of the issue as JFK stands by his decisions.",https://www.imdb.com/title/tt0263238/?ref_=sr_i_387
388. Transport z ráje,1963,1h 33m,,7.1,242,,Theresienstadt camp where Germans held prominent Jews during the World War II. The film shows last days of the camp under the Germans.,https://www.imdb.com/title/tt0056609/?ref_=sr_i_388
389. The Mad Executioners,1963,1h 32m,,6.1,398,,A group of vigilantes hang wrong-doers.,https://www.imdb.com/title/tt0057138/?ref_=sr_i_389
"390. Of Whales, the Moon, and Men",1963,1h 45m,,8.3,723,,"At the instigation of the filmmakers, the young men of the Ile-aux-Coudres in the middle of the St-Lawrence River try as a memorial to their ancestors to revive the fishing of the belugas interrupted in 1924.",https://www.imdb.com/title/tt0057423/?ref_=sr_i_390
391. Goliath and the Sins of Babylon,1963,1h 20m,,5.3,318,,Goliath battles for the freedom of the Babylonian people.,https://www.imdb.com/title/tt0057271/?ref_=sr_i_391
392. Kiss,1963,55m,,5.0,437,,Close-ups of couples kissing for three minutes each.,https://www.imdb.com/title/tt0213035/?ref_=sr_i_392
393. Smrt si ríká Engelchen,1963,1h 51m,,7.6,248,,"War may end, but scars will remain to bleed in human memory. This story of a Czechoslovak partisan at the end of World War II confirms that.",https://www.imdb.com/title/tt0057513/?ref_=sr_i_393
"394. Jack of All Trades, Master of None",1963,1h 20m,,8.2,1.3K,,"Thanasis Vengos plays a poor young man that comes to Athens looking for a job. We watch as he tries many different jobs; druggist, photographer, even wrestling referee. The result is always hilarious and explosive!",https://www.imdb.com/title/tt0122670/?ref_=sr_i_394
395. Blaze of Glory,1963,57m,,,,,A soldier in a civil war is trapped on a roof with his commanding officer.,https://www.imdb.com/title/tt0171122/?ref_=sr_i_395
396. Thunder Island,1963,1h 5m,Approved,5.2,239,,A Central American woman hires an American hit man to assassinate the former dictator of her island country. The plan is foiled by another American while attempting to save the lives of his wife and child.,https://www.imdb.com/title/tt0057582/?ref_=sr_i_396
397. Cattle King,1963,1h 28m,Approved,5.8,593,,A rich landowner of Wyoming fights to prevent the Texas herds from trampling his rich meadows.,https://www.imdb.com/title/tt0056914/?ref_=sr_i_397
398. Gold for the Caesars,1963,1h 26m,Approved,5.3,177,,"A slave architect in Gaul is ordered by a Roman governor to lead an expedition, constantly under danger of attack by Celtic warriors, to the Valley of the Sil to find much-needed gold for Rome.",https://www.imdb.com/title/tt0057391/?ref_=sr_i_398
399. Desant na Drvar,1963,1h 45m,,6.2,287,,"Raid on Drvar known as 'The Seventh Enemy Offensive' or as 'Operation Equestrian jump' was the last attempt of the Germans and Hitler to come to the supreme headquarters of the Partisan army and destroy it along with its supreme commander Titus, which would destroy the entire partisan army. It was an ambitious attempt of the German army to the end of May 1944, the partisan forces decapitated parachute landing. After many fruitless attempts to crush Yugoslav Partisans by conventional means, German general Lothar von Rendulitz comes with a new plan. Elite paratroop force would storm Partisan HQ in Drvar and try to capture or eliminate Partisan leader Tito. In the mean time, people of Drvar, miles from enemy lines, are preparing to celebrate Tito's birthday on May 25th 1944. Raid on Drvar is another movie called partisan action-epic genre after the film The Battle of Kozara.",https://www.imdb.com/title/tt0056987/?ref_=sr_i_399
400. Zorro and the Three Musketeers,1963,1h 41m,,4.9,167,,"A romantic adventure about royal kidnapping, friendship across the trenches and high treason.",https://www.imdb.com/title/tt0057720/?ref_=sr_i_400
401. Bluff Master,1963,2h 15m,Not Rated,6.0,149,,An inveterate con man falls in love and realizes the error of his ways after his mother comes to know the truth about him.,https://www.imdb.com/title/tt0213524/?ref_=sr_i_401
402. Stop Train 349,1963,1h 35m,,7.9,123,,Cold War drama about an East German man trying to escape to the West via a U.S. military train passing through the Soviet Occupation Zone of Germany.,https://www.imdb.com/title/tt0058719/?ref_=sr_i_402
403. Some Like It Cool...,1963,1h 29m,,6.8,916,,"Before he finally walks down the aisle with his long-term fiancée and future wife, a bank employee must first give his three sisters away in marriage, even though his elder sister seems unwilling to cooperate. Is she hiding something?",https://www.imdb.com/title/tt0181683/?ref_=sr_i_403
404. Die Nylonschlinge,1963,1h 14m,,6.0,90,,A company's stockholders hold their meeting at a lonely mansion. A mad doctor conducting experiments in the mansion starts to strangle them one at a time with a nylon noose. The survivors must figure out a way to stop him.,https://www.imdb.com/title/tt0059524/?ref_=sr_i_404
"405. Adultero lui, adultera lei",1963,1h 30m,,5.3,40,,"Lina, a young woman now tired of the constant betrayals from her husband, decides to cheat on him with a mutual friend, Piero.",https://www.imdb.com/title/tt0056814/?ref_=sr_i_405
406. The Invasion of the Vampires,1963,1h 32m,,5.4,244,,"A doctor and his assistant hunt down a vampire named Count Frankenhausen, who is terrorizing the populace.",https://www.imdb.com/title/tt0055021/?ref_=sr_i_406
407. Tre piger i Paris,1963,1h 45m,,5.6,168,,"Three Danish girls travel to Paris. After leaving their luggage and money at a hotel, they tour the city, but forget what the hotel is called and where it is located.",https://www.imdb.com/title/tt0122765/?ref_=sr_i_407
408. Dime with a Halo,1963,1h 34m,,6.6,155,,Five Mexican street urchins steal a dime from the church's collection box and bet it on a race-horse.,https://www.imdb.com/title/tt0056999/?ref_=sr_i_408
409. Zatoichi the Fugitive,1963,1h 26m,Not Rated,7.2,2.1K,,A yakuza gang targets the blind masseur Zatoichi after he defeats their group in a wrestling match. Meanwhile a long lost love of Zatoichi's returns to his life.,https://www.imdb.com/title/tt0057715/?ref_=sr_i_409
410. The Shortest Day,1963,1h 35m,,5.8,342,,Two jerks are enlisted in the Italian army during W.W.1 and by pure luck manage to help win an important battle.,https://www.imdb.com/title/tt0056018/?ref_=sr_i_410
411. Der Fluch der gelben Schlange,1963,1h 38m,,5.1,287,,A Chinese cult bent on taking over the world uses an idol called The Golden Reptile that they believe can give them the power to achieve their goal.,https://www.imdb.com/title/tt0055991/?ref_=sr_i_411
412. L'éternité pour nous,1963,1h 15m,,6.1,68,,"A moody pianist-composer and his voluptuous strip-tease dancing babe are avoiding reality at a French seaside resort. The resort's young female manager has a dying husband on her hands, and becomes attracted to the composer. When the husband dies, accusations and recriminations fly, combined with various betrayals and jealousies.",https://www.imdb.com/title/tt0055652/?ref_=sr_i_412
413. La vita provvisoria,1963,1h 35m,,7.6,12,,,https://www.imdb.com/title/tt0216373/?ref_=sr_i_413
414. A Place to Go,1963,1h 26m,,6.5,319,,A young man employed by a cigarette factory is tired of his working class status and joins a gang planning to rob the factory warehouse.,https://www.imdb.com/title/tt0057415/?ref_=sr_i_414
415. Highway Pick-Up,1963,1h 47m,,7.2,498,,"A man plans a hold-up with a group of trusted fellows, he gets his hands on the money, and the girl - what could go wrong? Almost everything.",https://www.imdb.com/title/tt0056921/?ref_=sr_i_415
416. The Flood,1963,58m,,6.3,73,,"Set during some East Anglian floods, the story revolves around how eight children trapped in a farmhouse manage to cope by themselves until rescued.",https://www.imdb.com/title/tt0169911/?ref_=sr_i_416
417. Magic Fountain,1963,1h 30m,,5.1,33,,"A wealthy financier seeks solitude in a remote Spanish village, embracing a simple life. His encounter with an idealistic American sociologist dedicated to empowering women sparks an unexpected journey of self-discovery.",https://www.imdb.com/title/tt0056000/?ref_=sr_i_417
418. Phir Wohi Dil Laya Hoon,1963,,,7.0,95,,"Due to a growing marital rift between Jamuna and her husband, she decides to leave him. He does not permit her to take their son, so she arranges his abduction, and disappears from her husband's life. Years later, Jamuna's son, Mohan, has grown up, and together they live a middle-class existence. One day, Mohan meets with Mona and both are attracted to each other. But Mona's guardian would like her to marry Biharilal alias Difu, who is foreign returned and comes from a very wealthy family. Mona and her friends embark on a trip to Srinagar, and Mohan follows her there. Then Jamuna's overjoyed husband announces the return of his son, Mohan, back to his household. When Jamuna gets this news, she is shocked beyond words as the man claiming to be her son, is none other than an impostor named Ramesh. She will have to come out of hiding, admit to abducting Mohan, in order to bring the truth to light. But will Jamuna be willing to re-open the unpleasant past, or will she be content with the way things have turned out to be.",https://www.imdb.com/title/tt0057409/?ref_=sr_i_418
419. Amanita Pestilens,1963,1h 19m,,5.9,55,,A man obsessed with his award-winning lawn goes to great lengths to keep it looking great when mushrooms suddenly start appearing all over the yard.,https://www.imdb.com/title/tt0056824/?ref_=sr_i_419
420. Challenge the Devil,1963,1h 19m,Not Rated,4.1,339,,A group of dropouts find an old man (Sir Christopher Lee) in a castle. The old man subsequently turns into the Devil and seizes them.,https://www.imdb.com/title/tt0276499/?ref_=sr_i_420
421. Germinal,1963,1h 50m,,6.4,136,,"1863. Etienne Lantier, who has been fired from a railway company for being involved in union activities, lands a miner's job in the North of France. He finds bed and lodging at the Maheus', all of whom being miners themselves and whose daughter Catherine proves susceptible to his charm.The work is hard, ill-paid and dangerous. When the miners hear their wages are going to be cut down they revolt, led by Lantier. The company decides to bring workers in replacement and the authorities repress the rebels ruthlessly. The strike ends in death and suffering but hope for a better future still prevails, in spite of everything...",https://www.imdb.com/title/tt0057098/?ref_=sr_i_421
422. The Paper Man,1963,1h 50m,,7.8,354,,"A dumb homeless finds a 10,000 pesos bill, with it he pretends to buy a child of his own, unfortunately everybody around him try to steal it, tragedy will come soon.",https://www.imdb.com/title/tt0057147/?ref_=sr_i_422
423. The Bad Seed,1963,1h 45m,,7.7,115,,The adaptation of The Bad Seed.,https://www.imdb.com/title/tt0389089/?ref_=sr_i_423
424. Gumrah,1963,2h 35m,,6.9,181,,"Meena is in love with a singer, Rajendra, but when her sister, Kamla, dies in an accident, she is forced to marry her late sister's husband for the sake of her sister's children.",https://www.imdb.com/title/tt0057120/?ref_=sr_i_424
425. Lassie's Great Adventure,1963,1h 13m,Approved,6.1,272,,While in Canada Timmy and Lassie encounter a downed hot air ballonist. By accident they end up in the balloon which takes them into the wilderness. The young boy and his dog must find a way to survive even fending off a wild pig.,https://www.imdb.com/title/tt0126993/?ref_=sr_i_425
426. Sweet and Sour,1963,1h 33m,,6.0,163,,"Gerard, a young man from a ""good family,"" dreams of becoming an actor. To do this, he follows everywhere his sister Frédérique who is infatuated with cinéma vérité.",https://www.imdb.com/title/tt0057013/?ref_=sr_i_426
