Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link
451. Under the Shadow,2016,1h 24m,PG-13,6.8,31K,,"As a mother and daughter struggle to cope with the terrors of the post-revolution, war-torn Tehran of the 1980s, a mysterious evil begins to haunt their home.",https://www.imdb.com/title/tt4273292/?ref_=sr_i_451
452. Vince & Kath & James,2016,1h 56m,,6.8,425,,"Senior engineering student Vince has a crush on go-getter and fellow engineering student Kath. Just when he's about to confess his feelings for her, his varsity-basketball-player cousin James begs to build him up to Kath by pretending to be secret admirer 'Var' through text message. As he becomes James' secret wingman, Vince struggles to restrain his own feelings for Kath. However, as Kath gets to know Vince during internship, she increasingly feels a genuine connection with him -- the same connection she had felt with 'Var'. In this young-love triangle filled with filters, will the three of them ever find the genuine love they all deserve?",https://www.imdb.com/title/tt6271264/?ref_=sr_i_452
453. Ang babae sa septic tank 2: #ForeverIsNotEnough,2016,1h 30m,TV-PG,6.6,127,,"Eugene prepares for her comeback vehicle after a long sabbatical from movie making. Rainier proposes ""The Itinerary,"" a heartbreaking anatomy of a crumbling marriage as told through a couple's trip to Baguio, their former honeymoon location. Eugene Domingo is excited by the project but she has other ideas in mind. In the film within the film, we see Eugene's absurd suggestions and recommendations changing Rainier's script by employing the poetic of the Pinoy romantic comedy genre into what is supposedly a realistic portrayal of love and marriage.",https://www.imdb.com/title/tt6271404/?ref_=sr_i_453
454. Sophie and the Rising Sun,2016,1h 45m,R,6.7,1.5K,,"Autumn of 1941 in Salty Creek, a fishing village in South Carolina, two interracial lovers are swept up in the tides of history.",https://www.imdb.com/title/tt4532818/?ref_=sr_i_454
455. Nocturama,2016,2h 10m,,6.4,5.5K,,"Some young folks, tired of the society they're living in, plan a bomb attack over Paris before taking shelter for a night in a shopping center.",https://www.imdb.com/title/tt4795546/?ref_=sr_i_455
456. Afterimage,2016,1h 38m,,7.0,3.4K,,"The story of charismatic painter Wladyslaw Strzeminski, who opposed social realism and maintained his own artistic freedom in spite of political obstacles.",https://www.imdb.com/title/tt5186236/?ref_=sr_i_456
457. For a Few Bullets,2016,1h 55m,,5.3,246,,A con man and a Chinese government agent each have their own reasons for trying to recover a historical artifact from agents of Japan.,https://www.imdb.com/title/tt5882704/?ref_=sr_i_457
458. The Son of Joseph,2016,1h 53m,,6.5,914,,"A discontented Parisian teenager in search of a father with (Mathieu Amalric) and (Fabrizio Rongione) as his, respectively, callous and gentle alternative paternal options, and (Natacha Régnier) as his single mother.",https://www.imdb.com/title/tt4741774/?ref_=sr_i_458
459. King Cobra,2016,1h 31m,Not Rated,5.6,9.7K,,"Veteran gay pornography producer Stephen battles two rival producers over the rights to his underage porn star creation, Brent Corrigan, with deadly results.",https://www.imdb.com/title/tt5129682/?ref_=sr_i_459
460. The Best Democracy Money Can Buy,2016,1h 54m,,6.7,161,,"When Donald Trump says, ""This election is rigged""-he should know. His buddies are rigging it. Rolling Stone investigative reporter Greg Palast busted Jeb Bush for stealing the 2000 election by purging Black voters from Florida's electoral rolls. Now Palast is back to take a deep dive into the Republicans' dark operation, Crosscheck, designed to steal a million votes by November. Crosscheck is controlled by a Trump henchman, Kris Kobach, Kansas Secretary of State who claims his computer program has identified 7.2 million people in 29 states who may have voted twice in the same election--a felony crime. The catch? Most of these ""suspects"" are minorities-in other words, mainly Democratic voters. Yet the lists and the evidence remain ""confidential."" Palast and his investigative partner Leni Badpenny do what it takes to get their hands on the data, analyzing it to find the names of nearly one million Americans about to lose their vote by November. They hunt down and confront Kobach with the evidence of his ""lynching by laptop."" Then they are off to find the billionaires behind this voting scam. The search takes Palast from Kansas to the Arctic, the Congo, and to a swanky Hamptons dinner party held by Trump's sugar-daddy, John Paulson, a.k.a. ""JP The Foreclosure King."" Palast and BadpennyThey stake out top GOP donors, the billionaire known as ""The Vulture"" and the Koch brothers, whom Palast nails with a damning tape recording. In this real life detective story brought to life in a film noir style with cartoon animation, secret documents, hidden cameras, and a little help from Law & Order: Special Victims Unit detectives, Ice-T and Richard Belzer, Shailene Woodley, Rosario Dawson, Willie Nelson and Ed Asner, Palast and his associates expose the darkest plans of the uber-rich to steal America's democracy.",https://www.imdb.com/title/tt5347158/?ref_=sr_i_460
461. Endless Poetry,2016,2h 8m,Unrated,7.5,6.7K,,"Surrealist filmmaker Alejandro Jodorowsky tells the story of himself as a young man becoming a poet in Chile, befriending other artists, and freeing himself from the limits of his youth.",https://www.imdb.com/title/tt4451458/?ref_=sr_i_461
462. The Untamed,2016,1h 38m,Not Rated,6.1,7K,,"A couple in a troubled marriage locate a meteorite, initiating an encounter with a mysterious creature. Their lives are turned upside down by the discovery of the creature, which is a source of both pleasure and destruction.",https://www.imdb.com/title/tt5265960/?ref_=sr_i_462
463. Pele: Birth of a Legend,2016,1h 47m,PG,7.1,22K,,Pele's meteoric rise from the slums of Sao Paulo to leading Brazil to its first World Cup victory at the age of 17 is chronicled in this biographical drama.,https://www.imdb.com/title/tt0995868/?ref_=sr_i_463
464. Ribbons,2016,1h 35m,R,5.9,53,,A wounded young soldier and a psychologically damaged girl get caught in the crossfire between her estranged family and an Armenian hitman.,https://www.imdb.com/title/tt4581734/?ref_=sr_i_464
465. Unlocking the Cage,2016,1h 31m,TV-14,7.0,427,,"Between 2013 and 2015, a group of nonprofit attorneys seek nonhuman clients for whom they can advocate in two U.S. territories, in order to establish legal personhood for elephants, cetaceans and nonhuman apes in the U.S.",https://www.imdb.com/title/tt5016028/?ref_=sr_i_465
466. Jet Trash,2016,1h 25m,,5.0,371,,"Lee and Sol are hiding out on a beach in Southern India living a slacker life of sex, drugs and parties. Trouble comes to paradise when Vix, a beautiful girl from Lee's past, turns up. Things get worse when Lee accidentally kills a holy cow and the gang find themselves up against crooked cops, local hoodlums, gangsters.... and mysticism. How far do you have to go to get away?",https://www.imdb.com/title/tt3124210/?ref_=sr_i_466
467. The Eyes of My Mother,2016,1h 16m,R,6.2,15K,,"A young, lonely woman is consumed by her deepest and darkest desires after tragedy strikes her quiet country life.",https://www.imdb.com/title/tt5225338/?ref_=sr_i_467
468. The Last Princess,2016,2h 7m,Not Rated,7.1,2.3K,,"The last remaining princess of the Joseon Dynasty leaves her home for Japan, under Japanese colonial rule. Her childhood friend makes a vow to retrieve her and help her make her way back to Korea.",https://www.imdb.com/title/tt5947416/?ref_=sr_i_468
469. Naples '44,2016,1h 20m,Not Rated,6.7,236,,A British Intelligence Officer in Naples at the end of World War II: Norman Lewis's acknowledged masterpiece about a war-torn city and its unforgettable humanity.,https://www.imdb.com/title/tt3886508/?ref_=sr_i_469
470. Radio Dreams,2016,1h 33m,,6.1,327,,"A brilliant and misunderstood Iranian writer struggles to pursue his ambitious goal of bringing together Metallica and Kabul Dreams, Afghanistan's first rock band.",https://www.imdb.com/title/tt3990782/?ref_=sr_i_470
471. Disturbing the Peace,2016,1h 27m,Not Rated,7.5,282,,"In a world torn by conflict -in a place where the idea of peace has been abandoned-an energy of determined optimism emerges. When someone is willing to disturb the status quo and stand for the dream of a free and secure world, who will stand with them? DISTURBING THE PEACE is a story of the human potential unleashed when we stop participating in a story that no longer serves us and, with the power of our convictions, take action to create new possibilities. DISTURBING THE PEACE follows former enemy combatants - Israeli soldiers from elite units and Palestinian fighters, many of whom served years in prison - who have joined together to challenge the status quo and say ""enough."" The film reveals their transformational journeys from soldiers committed to armed battle to nonviolent peace activists, leading to the creation of Combatants for Peace. While based in the Middle East, DISTURBING THE PEACE evokes universal themes relevant to us all and inspires us to become active participants in the creation of our world.",https://www.imdb.com/title/tt5503512/?ref_=sr_i_471
"472. A Woman, a Part",2016,1h 37m,Not Rated,5.3,489,,"An exhausted, workaholic actress, Anna Baskin, 44, abruptly extricates herself from a successful but mind-numbing TV role, returning to her past life in New York to reinvent herself.",https://www.imdb.com/title/tt4637878/?ref_=sr_i_472
473. Simple Creature,2016,1h 32m,Not Rated,3.9,241,,"An obliviously modern college student gets into a near-fatal bus accident, but is reborn through hybrid technology by her biotech father and his advanced lab.",https://www.imdb.com/title/tt1558259/?ref_=sr_i_473
474. Goat,2016,1h 36m,R,5.7,8.2K,,"Reeling from a terrifying assault, a 19 year-old enrolls into college with his brother and pledges the same fraternity. What happens there in the name of ""brotherhood"" tests him and his loyalty to his brother in brutal ways.",https://www.imdb.com/title/tt4437216/?ref_=sr_i_474
475. Generation Startup,2016,1h 33m,,6.2,120,,This film tracks six young Detroit entrepreneurs over 17 months as they struggle to make their business dreams into successful startup realities.,https://www.imdb.com/title/tt5535726/?ref_=sr_i_475
476. Sanam Teri Kasam,2016,2h 34m,Not Rated,7.6,18K,,"After being disowned by her family, an awkward librarian relies on the help of her brooding neighbour.",https://www.imdb.com/title/tt5255710/?ref_=sr_i_476
477. The Girl Without Hands,2016,1h 16m,,7.0,1.5K,,"In hard times, a miller sells his daughter to the Devil. Protected by her purity, she escapes but is deprived of her hands. Walking away from her family, she encounters the goddess of water, a gentle gardener, and the prince in his castle.",https://www.imdb.com/title/tt5698496/?ref_=sr_i_477
478. The Transfiguration,2016,1h 37m,Not Rated,6.1,4.1K,,"When troubled teen Milo, who has a fascination with vampire lore, meets the equally alienated Sophie, the two form a bond that begins to blur Milo's fantasy into reality.",https://www.imdb.com/title/tt5039088/?ref_=sr_i_478
479. Finding Oscar,2016,1h 40m,,7.3,335,,FINDING OSCAR is a feature length documentary about the search for justice in the devastating case of the Dos Erres massacre in Guatemala. That search leads to the trail of two little boys who were plucked from a nightmare and offer the only living evidence that ties the Guatemalan government to the massacre.,https://www.imdb.com/title/tt5719232/?ref_=sr_i_479
480. The Fiancé,2016,1h 19m,Unrated,2.5,161,,"When a beautiful bride-to-be is bitten by the legendary creature, Bigfoot, she becomes a brutal force of nature hellbent on breaking her engagement - and her fiancé.",https://www.imdb.com/title/tt4159698/?ref_=sr_i_480
481. The Happys,2016,1h 27m,,5.6,163,,"Twenty-one year old Tracy walks in on her boyfriend Mark having sex with a man and decides to leave him. After assessing her limited options, she returns to Mark with a deal-if he agrees to marry her, she'll forget the incident ever happened. Mark accepts her terms, but neither fully understands the sacrifices they have to make. As their relationship deteriorates, Tracy's world opens up when she befriends the quirky residents in her Los Feliz neighborhood: Sebastian, a troubled recluse who closed the door to society after being bitten by a poisonous spider; Luann, a former child star and true free spirit; Krista, Mark's hard-charging talent manager; Jonathan, a gay magazine reporter; and Ricky, a hot Mexican with a failing food truck. As Tracy discovers her sense of self and true passion for cooking, she is a catalyst that forces them all to grow and connect in unforeseen ways.",https://www.imdb.com/title/tt4910718/?ref_=sr_i_481
482. Phantom of the Theatre,2016,1h 43m,13+,5.2,424,,"A haunted theatre, filled with the vengeful spirits of a tragically-trapped performance troupe murdered in a fire 13 years ago, waits for the once-grand palatial playhouse to re-open with a new show - and bring in new victims.",https://www.imdb.com/title/tt5639650/?ref_=sr_i_482
483. All These Sleepless Nights,2016,1h 40m,R,6.6,1.9K,,"A new era is coming, and Warsaw stands uncomfortably at its edge. Art school classmates Christopher and Michal, on the precipice of their own coming of age, restlessly roam their city's streets in search of living forever inside the beautiful moment. Never content with answers, they push each experience to its breaking point, testing what it might mean to be truly awake in a world that seems satisfied to be asleep.",https://www.imdb.com/title/tt5146068/?ref_=sr_i_483
484. Better Watch Out,2016,1h 29m,R,6.5,48K,,"On a quiet suburban street, a babysitter must defend a twelve-year-old boy from intruders, only to discover it's far from a normal home invasion.",https://www.imdb.com/title/tt4443658/?ref_=sr_i_484
485. Art Bastard,2016,1h 22m,,6.5,91,,"What is art and how does it relate to society? Is its value determined by its popularity or originality? Is the goal profit or expressing one's personal vision? These are some of the questions raised as we follow fiercely independent New York artist Robert Cenedella in his artistic journey through decades of struggling for creative expression. A student, protégé and friend of German artist George Grosz, Cenedella is now passing on the legacy of Grosz's approach to art, in the very same room where Grosz taught. In portraying Cenedella's determination to buck the system of what's popular while critiquing that popularity in his attempt to turn the art world upside down, ART BASTARD is a funny, touching, and insightful look inside the maverick mind of a true original.",https://www.imdb.com/title/tt4266910/?ref_=sr_i_485
486. Massacre on Aisle 12,2016,1h 23m,Not Rated,4.6,1.9K,,A hardware store employee's first night on the job is disrupted by the discovery of a dead body and a duffel bag full of cash.,https://www.imdb.com/title/tt4010862/?ref_=sr_i_486
487. Revelation: Dawn of Global Government,2016,1h 46m,PG,7.0,80,,"The American Republic, Christian faith and liberty are rapidly being destroyed by a Trojan Horse of globalism. As we have slept ""Change has come to America."" Awakened late, we find ourselves enveloped, suffocated in a global prison planet.",https://www.imdb.com/title/tt5211044/?ref_=sr_i_487
488. Carrie Pilby,2016,1h 38m,Not Rated,6.7,14K,,"A person of high intelligence struggles to make sense of the world as it relates to morality, relationships, sex, and leaving her apartment.",https://www.imdb.com/title/tt2989524/?ref_=sr_i_488
489. Search Engines,2016,1h 38m,Not Rated,4.5,223,,Sanity and relationships are put to the test when mysterious circumstances force a family to survive the annual American Thanksgiving holiday without their cell phones.,https://www.imdb.com/title/tt4494094/?ref_=sr_i_489
490. Desolation,2016,1h 30m,TV-MA,4.2,905,,"After being whisked away to Los Angeles by a handsome Hollywood star, Katie is left alone in his apartment, where strange and scary things begin to happen.",https://www.imdb.com/title/tt4444798/?ref_=sr_i_490
491. All the Rage,2016,1h 34m,,8.3,301,,"Dr. John Sarno, a renowned rehabilitative medicine specialist and psychosomatic disorder author, has been battling pain for nearly 50 years, despite the medical establishment's disregard.",https://www.imdb.com/title/tt5272796/?ref_=sr_i_491
492. Glory,2016,1h 41m,,7.6,2.6K,,"A reclusive Bulgarian railway trackman finds millions of cash spilled on the tracks and turns them in to the police. When the transport ministry's head of PR Julia Staikova decides to use him as a diversion from a corruption scandal, his simple life falls victim to the grinder of bureaucracy.",https://www.imdb.com/title/tt5937296/?ref_=sr_i_492
493. Clash,2016,1h 37m,Not Rated,7.4,6.3K,,"Set entirely in an 8m police truck, a number of detainees from different political and social backgrounds are brought together by fate, during the turmoil that followed the ousting of former president Morsi from power.",https://www.imdb.com/title/tt5599692/?ref_=sr_i_493
494. The Channel,2016,1h 33m,Not Rated,3.2,378,,"After surviving a near-death experience, a teenager discovers that she's become a channel for an evil spirit's entry into her life.",https://www.imdb.com/title/tt2581480/?ref_=sr_i_494
495. Burden,2016,1h 28m,Not Rated,7.0,344,,"A probing portrait of Chris Burden, an artist who took creative expression to the limits and risked his life in the name of art.",https://www.imdb.com/title/tt5144348/?ref_=sr_i_495
496. The Land,2016,1h 44m,R,6.4,1.9K,,"Four teenage boys in Cleveland, Ohio pursue dreams of professional skateboarding over the summer to escape inner city life but entanglement with a local crime boss endangers their brotherhood and lives.",https://www.imdb.com/title/tt5164412/?ref_=sr_i_496
497. Harry Benson: Shoot First,2016,1h 27m,Unrated,7.4,449,,"What we know today about many famous musicians, politicians, and actresses is due to the famous work of photographer Harry Benson. He captured vibrant and intimate photos of the most famous band in history;The Beatles. His extensive portfolio grew to include iconic photos of Muhammad Ali, Michael Jackson, and Dr. Martin Luther King. His wide-ranging work has appeared in publications including Life, Vanity Fair and The New Yorker. Benson, now 86, is still taking photos and has no intentions of stopping.",https://www.imdb.com/title/tt3319844/?ref_=sr_i_497
498. Peter and the Farm,2016,1h 31m,Unrated,7.1,895,,"A documentary on Peter Dunning, the proprietor of Mile Hill Farm in Vermont who has isolated himself away from his family and often suggests to the filmmakers to make his own suicide a narrative device.",https://www.imdb.com/title/tt5535814/?ref_=sr_i_498
499. Harmonium,2016,2h,Not Rated,6.9,3K,,"Toshio hires Yasaka in his workshop. This old acquaintance, who has just been released from prison, begins to meddle in Toshio's family life.",https://www.imdb.com/title/tt5182856/?ref_=sr_i_499
500. Holy Hell,2016,1h 40m,Not Rated,7.0,6.2K,,"An inside look at Buddhafield, a West Hollywood cult formed by a charismatic teacher in the 1980s that eventually imploded.",https://www.imdb.com/title/tt5278464/?ref_=sr_i_500
