Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,director,budget
344. Tigers Are Not Afraid,2017,1h 23m,Not Rated,6.9,9.5K,,A dark fairy tale about a gang of five children trying to survive the horrific violence of the cartels and the ghosts created every day by the drug war.,https://www.imdb.com/title/tt4823434/?ref_=sr_i_344,,,
345. Eating Animals,2017,1h 34m,Unrated,7.4,1.2K,,An examination of our dietary choices and the food we put in our bodies. Based on Jonathan Safran Foer's memoir.,https://www.imdb.com/title/tt2180351/?ref_=sr_i_345,,,
346. City of Ghosts,2017,1h 32m,R,7.4,4.2K,,"The anonymous activists who exposed ISIS atrocities in Raqqa. Follows their undercover operations, exile, and risks taken to reveal the ruthless realities under ISIS rule.",https://www.imdb.com/title/tt6333056/?ref_=sr_i_346,,,
347. Monster Family,2017,1h 33m,PG,4.8,5.6K,,"Despite the title, the Wishbone family are far from happy. In an attempt to reconnect as a family, Mum Emma plan a fun night out. However, her plan backfires when an evil witch curses them, and they're all turned into Monsters.",https://www.imdb.com/title/tt6572702/?ref_=sr_i_347,,,
348. The Young Karl Marx,2017,1h 58m,Not Rated,6.6,7.4K,,"The early years of Karl Marx, Friedrich Engels and Jenny Marx, between Paris, Brussels and London.",https://www.imdb.com/title/tt1699518/?ref_=sr_i_348,,,
349. 120 BPM,2017,2h 23m,Not Rated,7.4,17K,,Members of the advocacy group ACT UP Paris demand action by the government and pharmaceutical companies to combat the AIDS epidemic in the early 1990s.,https://www.imdb.com/title/tt6135348/?ref_=sr_i_349,,,
350. Lost & Found,2017,1h 36m,,5.5,246,,Seven interconnecting stories set in and around a lost and found office of an Irish train station.,https://www.imdb.com/title/tt7085054/?ref_=sr_i_350,,,
351. The Thousand Faces of Dunjia,2017,1h 53m,Not Rated,5.4,1.5K,,A group of warriors protect the world from a monster invasion.,https://www.imdb.com/title/tt6814080/?ref_=sr_i_351,,,
352. Daisy Winters,2017,1h 30m,PG-13,6.5,390,,The 11-year-old daughter of a woman who has been battling cancer for years plots together with her best friend a way to escape from eventually having to live with her harsh and conservative aunt after her mother dies.,https://www.imdb.com/title/tt3702088/?ref_=sr_i_352,,,
353. Explosion,2017,1h 46m,,5.8,239,,"Zhao Xudong, a blaster technician, survives a mine explosion that kills four workers. Suspecting foul play, his investigation leads to more murders, making him a suspect. He must unravel the truth to clear his name.",https://www.imdb.com/title/tt7509586/?ref_=sr_i_353,,,
354. Buena Vista Social Club: Adios,2017,1h 50m,PG,7.0,532,,Revisit with the remaining original members of the Buena Vista Social Club and explore their contribution to the unknown history of Cuba.,https://www.imdb.com/title/tt4653272/?ref_=sr_i_354,,,
355. Ryuichi Sakamoto: Coda,2017,1h 40m,Not Rated,7.6,2.1K,,A portrait of genius music composer Ryuichi Sakamoto.,https://www.imdb.com/title/tt6578572/?ref_=sr_i_355,,,
356. Bodied,2017,2h,R,7.1,6.2K,,A progressive graduate student finds success and sparks outrage when his interest in battle rap as a thesis subject becomes a competitive obsession.,https://www.imdb.com/title/tt5883570/?ref_=sr_i_356,,,
"357. We Love You, Sally Carmichael!",2017,1h 24m,PG,6.0,723,,"Readers across the world are in love with author Sally Carmichael's series of romance novels that chronicle the epic love story between a human girl and a merman. But no one knows that Sally Carmichael is really Simon Hayes, a bitter, serious novelist--and Simon would like to keep it that way.",https://www.imdb.com/title/tt5664676/?ref_=sr_i_357,,,
358. Love After Love,2017,1h 31m,,5.5,1.1K,,"Following the death of their father, two sons deal with the trials of their own lives while watching their mother explore new beginnings of her own.",https://www.imdb.com/title/tt5457078/?ref_=sr_i_358,,,
359. Lu Over the Wall,2017,1h 52m,PG,6.8,2.8K,,"The story centers on Kai, a gloomy middle school student whose life changes after meeting Lu, a mermaid.",https://www.imdb.com/title/tt6452332/?ref_=sr_i_359,,,
360. The Captain,2017,1h 58m,,7.3,22K,,"In the last moments of World War II, a young German soldier fighting for survival finds a Nazi captain's uniform. Impersonating an officer, the man quickly takes on the monstrous identity of the perpetrators he's escaping from.",https://www.imdb.com/title/tt6763252/?ref_=sr_i_360,,,
361. Mary Shelley,2017,2h,PG-13,6.4,18K,,"Life and facts of Mary Wollstonecraft Godwin, who at 16 met 21 year old poet Percy Shelley, resulting in the writing of Frankenstein.",https://www.imdb.com/title/tt3906082/?ref_=sr_i_361,,,
"362. Belle and Sebastian, Friends for Life",2017,1h 31m,TV-PG,6.3,941,,"In the final chapter of the trilogy, Sebastien will try anything to protect Belle from her previous owner.",https://www.imdb.com/title/tt6449336/?ref_=sr_i_362,,,
"363. Love, Cecil",2017,1h 38m,,7.1,319,,"Respected photographer, artist and set designer, Cecil Beaton. was best known for his Academy Award-winning work, designing for such award-winning films such as Gigi (1958) and My Fair Lady (1964). The film features archive footage and interviews with various models, artists and filmmakers who worked closely with Beaton during his illustrious career. Beaton was not only a dazzling chronicler of his time, but a supreme arbiter of its tastes. From the Bright Young Things, to the front lines of World War II, and from the international belle monde and the pages of Vogue to a role as the Queen's official photographer, Beaton embodied the cultural and political schisms of the twentieth century. In this warm - though critical - portrait, which blends archival footage and photographs with voice over from Beaton's famed diaries to capture his legacy as a complex and unique creative force. Dynamic and lyrical, Love, Cecil (2017) is an examination of Beaton's singular sense of the visual, which dictated a style and set standards of creativity that continue to resonate and inspire today.",https://www.imdb.com/title/tt5275884/?ref_=sr_i_363,,,
364. Fabricated City,2017,2h 6m,Not Rated,6.8,7K,,"After Kwon, an exceptional gamer, is wrongly framed for murder, he along with his allies decides to find the real culprit and prove his innocence.",https://www.imdb.com/title/tt6399158/?ref_=sr_i_364,,,
365. Memoir of War,2017,2h 7m,,6.3,1.4K,,Marguerite must navigate through the hardships of the Liberation after losing her husband and starting a relationship with the enemy during the War.,https://www.imdb.com/title/tt6313378/?ref_=sr_i_365,,,
366. Filmworker,2017,1h 34m,Not Rated,7.4,3.6K,,A documentary about how English actor Leon Vitali came to work as an assistant to American filmmaker Stanley Kubrick for over 30 years.,https://www.imdb.com/title/tt6851066/?ref_=sr_i_366,,,
367. Ismael's Ghosts,2017,1h 54m,R,5.5,2.9K,,The story follows a filmmaker (Mathieu Amalric) whose life is sent into a tailspin by the return of a former lover (Marion Cotillard as Carlotta) just as he is about to embark on the shoot of a new film.,https://www.imdb.com/title/tt5687040/?ref_=sr_i_367,,,
368. Revenge,2017,1h 48m,R,6.4,55K,,"Never take your mistress on an annual guys' getaway, especially one devoted to hunting - a violent lesson for three wealthy married men.",https://www.imdb.com/title/tt6738136/?ref_=sr_i_368,,,
369. Wonders of the Sea,2017,1h 22m,G,6.7,290,,"Armed with cutting-edge 3D technology, French ocean explorer Jean-Michel Cousteau and his adult children explore the ocean and learn about what puts it at risk.",https://www.imdb.com/title/tt5495792/?ref_=sr_i_369,,,
370. Walking Out,2017,1h 35m,PG-13,5.8,6.8K,,"An urban teenager journeys to Montana to hunt big game with his estranged father. Father and son struggle to connect, until a brutal encounter in the heart of the wilderness changes everything.",https://www.imdb.com/title/tt5420886/?ref_=sr_i_370,,,
371. Tim Timmerman: Hope of America,2017,1h 34m,PG-13,5.5,340,,An irresponsible Utah student body president faces impeachment as he attempts to sweet-talk his way into Yale.,https://www.imdb.com/title/tt4514646/?ref_=sr_i_371,,,
372. Poster Boys,2017,2h 8m,PG-13,5.4,1.8K,,The lives of three men are thrown into chaos when their photos appear in an advertisement promoting vasectomy.,https://www.imdb.com/title/tt6352548/?ref_=sr_i_372,,,
373. Our Time Will Come,2017,2h 10m,PG-13,6.4,1K,,"In Japanese-occupied Hong Kong, a school teacher and her would-be-fiancé link up with Chinese guerrilla fighters, forging their own path to freedom.",https://www.imdb.com/title/tt7075594/?ref_=sr_i_373,,,
374. The Mayor,2017,2h 10m,,6.3,491,,"For the first time in Korean history, the mayor of Seoul attempts a third term in office.",https://www.imdb.com/title/tt6150238/?ref_=sr_i_374,,,
375. Sweet Country,2017,1h 53m,R,6.9,9.5K,,"Western set on the Northern Territory frontier in the 1920s, where justice itself is put on trial when an aged Aboriginal farmhand shoots a white man in self-defense and goes on the run as a posse gathers to hunt him down.",https://www.imdb.com/title/tt6958212/?ref_=sr_i_375,,,
376. Let the Corpses Tan,2017,1h 32m,Unrated,6.2,3.6K,,"A grizzled thug and his gang head to an island retreat with a haul of 250 kilograms of gold bullion to lay low; however, a bohemian writer, his muse, and a pair of gendarmes further complicate things, as allegiances are put to the test.",https://www.imdb.com/title/tt5827212/?ref_=sr_i_376,,,
377. Memoir of a Murderer,2017,1h 58m,TV-MA,7.2,13K,,A former serial killer with Alzheimer's fights to protect his daughter from her psychotic boyfriend.,https://www.imdb.com/title/tt5729348/?ref_=sr_i_377,,,
378. The King's Case Note,2017,1h 54m,,6.4,519,,A clever King and his brilliant chronicle keeper hunt for the truth behind a crime that threatens the throne and the stability of the country.,https://www.imdb.com/title/tt6817202/?ref_=sr_i_378,,,
379. Because of Grácia,2017,1h 47m,PG-13,5.6,284,,"Two high-school couples explore friendship and dating along dissimilar lines, leading to courage and transformation for one teen and a personal crisis for another.",https://www.imdb.com/title/tt4372736/?ref_=sr_i_379,,,
380. Dina,2017,1h 43m,Not Rated,6.7,1.2K,,An eccentric suburban woman and a Walmart door greeter navigate their evolving relationship in this unconventional love story.,https://www.imdb.com/title/tt6333058/?ref_=sr_i_380,,,
381. The Third Murder,2017,2h 4m,Not Rated,6.7,8.3K,,A courtroom drama centered around the murder of a factory president.,https://www.imdb.com/title/tt6410564/?ref_=sr_i_381,,,
382. How to Talk to Girls at Parties,2017,1h 42m,R,5.7,13K,,An alien touring the galaxy breaks away from her group and meets two young inhabitants of the most dangerous place in the universe: the London borough of Croydon.,https://www.imdb.com/title/tt3859310/?ref_=sr_i_382,,,
383. Heal,2017,1h 46m,Not Rated,7.0,3K,,"A documentary film that takes us on a scientific and spiritual journey where we discover that by changing one's perceptions, the human body can heal itself from any dis-ease.",https://www.imdb.com/title/tt5239942/?ref_=sr_i_383,,,
384. Custody,2017,1h 33m,,7.5,11K,,A broken marriage leads to a bitter custody battle with an embattled son at the centre.,https://www.imdb.com/title/tt6002232/?ref_=sr_i_384,,,
385. Claire's Camera,2017,1h 9m,Unrated,6.4,2.7K,,"The story of female friendship as Frenchwoman Claire helps the subject of her photograph, Min-Hee, discover why she was fired without apparent cause.",https://www.imdb.com/title/tt5989220/?ref_=sr_i_385,,,
386. Godard Mon Amour,2017,1h 47m,R,6.6,6.1K,,"In 1967, during the making of ""La Chinoise,"" film director Jean-Luc Godard falls in love with 19-year-old actress Anne Wiazemsky and marries her.",https://www.imdb.com/title/tt5687334/?ref_=sr_i_386,,,
387. Earth: One Amazing Day,2017,1h 35m,G,7.8,3.2K,,"From BBC Earth Films, the studio that brought you Earth, comes the sequel - Earth: One Amazing Day, an astonishing journey revealing the awesome power of the natural world. Over the course of one single day, we track the sun from the highest mountains to the remotest islands to exotic jungles. Breakthroughs in filmmaking technology bring you up close with a cast of unforgettable characters. Told with humour, intimacy and a jaw-dropping sense of cinematic splendour, Earth: One Amazing Day highlights how every day is filled with more wonders than you can possibly imagine- until now.",https://www.imdb.com/title/tt6238896/?ref_=sr_i_387,,,
388. The Nile Hilton Incident,2017,1h 51m,Unrated,6.8,9.5K,,"A maid witnesses a murder at an upscale hotel and a policeman is assigned to the case, but it soon becomes clear that important people don't want the case solved.",https://www.imdb.com/title/tt5540188/?ref_=sr_i_388,,,
389. En el séptimo día,2017,1h 32m,TV-14,7.1,322,,"A group of undocumented Mexican immigrants work long hours six days a week, and then savor their day of rest on Sundays on the soccer fields of Brooklyn.",https://www.imdb.com/title/tt6144092/?ref_=sr_i_389,,,
390. Have a Nice Day,2017,1h 17m,,6.5,2.3K,,A city in southern China and a bag containing a million yuan draw several people from diverse backgrounds with different personal motives into a bloody conflict.,https://www.imdb.com/title/tt6451304/?ref_=sr_i_390,,,
391. The Portrait,2017,2h 4m,TV-PG,7.1,157,,"In a musical tale about standing together against materialism, two impoverished sisters anguish over whether or not to sell a painting, the final masterpiece by their recluse father. A bitter struggle for survival against betrayal set in pre-World War II Manila.",https://www.imdb.com/title/tt6099554/?ref_=sr_i_391,,,
392. Shock and Awe,2017,1h 30m,R,6.4,9K,,"A group of journalists of the Knight-Ridder news service covering President George W. Bush's planned invasion of Iraq in 2003 are skeptical of the President's claim that Saddam Hussein has ""weapons of mass destruction.""",https://www.imdb.com/title/tt5540992/?ref_=sr_i_392,,,
393. Pop Aye,2017,1h 44m,,6.6,1.1K,,"On a chance encounter, a disenchanted architect bumps into his long-lost elephant on the streets of Bangkok. Excited, he takes his elephant on a journey across Thailand, in search of the farm where they grew up together.",https://www.imdb.com/title/tt3740066/?ref_=sr_i_393,,,
394. The Divine Order,2017,1h 36m,,7.1,3.1K,,"In 1971, a young housewife organizes the women of her town to petition for the right to vote.",https://www.imdb.com/title/tt5818818/?ref_=sr_i_394,,,
395. The Brawler,2017,2h 34m,Not Rated,8.0,8.8K,,A boxer struggles to make his mark in the boxing world.,https://www.imdb.com/title/tt7180544/?ref_=sr_i_395,,,
396. Warriors of the Dawn,2017,2h 10m,,6.3,498,,A crown prince emerges as a leader during the war between Korea and Japan in 1592.,https://www.imdb.com/title/tt6010020/?ref_=sr_i_396,,,
397. Bill Nye: Science Guy,2017,1h 41m,Not Rated,6.8,1.3K,,A famous television personality struggles to restore science to its rightful place in a world hostile to evidence and reason.,https://www.imdb.com/title/tt4853154/?ref_=sr_i_397,,,
398. Tehran Taboo,2017,1h 36m,Not Rated,7.1,5.1K,,"In their desperate search for freedom and happiness, four young people from Tehran, Iran are forced to break the taboos of a restrictive, islamic society.",https://www.imdb.com/title/tt5584796/?ref_=sr_i_398,,,
399. Five Seasons: The Gardens of Piet Oudolf,2017,1h 15m,,7.8,103,,"Director Thomas Piper filmed the garden designer Piet Oudolf over five seasons as he designed gardens from New York's High Line and Hauser and Wirth's prairie garden in Somerset, England to his own private garden at Hummelo in Holland.",https://www.imdb.com/title/tt8306634/?ref_=sr_i_399,,,
400. After Auschwitz,2017,1h 23m,,7.3,138,,"""You're free. Go home"" Most Holocaust films end with these words, the very words that survivors heard at liberation. After Auschwitz begins with these words, inviting audiences to experience what happened next. For survivors, liberation from the camps was the beginning of a life long struggle. They wanted to go home, but there was no home left in Europe. They came to America and wanted to tell people about their pasts but were silenced for over three decades. ""You're in America now, put it behind you"". After Auschwitz is a ""Post-Holocaust"" documentary that captures what it means to survive and try to life a normal life after unspeakable tragedy. Six extraordinary women who all survived Auschwitz take us on a journey that American audiences have never seen before. These women all moved to Los Angeles, married, raised children and became ""Americans"" but they never truly found a place to call home. What makes the story so much more fascinating is how these women saw, interpreted and interacted with the changing face of America in the second half of the 20th century. They serve as our guides on an unbelievable journey, sometimes celebratory, sometimes heart breaking but always inspiring. It is also the only ""Holocaust"" film that includes Ricardo Montalban, George W. Bush and an appearance at The Kennedy Center Honors. After Auschwitz gives us the story that we have always wanted to see and one that in many ways is as important as the stories of the camps themselves.",https://www.imdb.com/title/tt6079976/?ref_=sr_i_400,,,
401. Bye Bye Germany,2017,1h 42m,,6.5,1.8K,,"David Berman and his friends, all Holocaust survivors, have only one purpose: to go to America as soon as possible. For this they need money. Close to his aim, David is not only deprived of his savings but also overtaken by his shady past.",https://www.imdb.com/title/tt5609734/?ref_=sr_i_401,,,
402. The Last Suit,2017,1h 31m,TV-14,7.1,985,,"Abraham Bursztein, an 88 year-old Jewish tailor, runs away from Buenos Aires to Poland, where he proposes to find a friend who saved him from certain death at the end of World War II. After seven decades without any contact with him, Abraham will try to find his old friend and keep his promise to return one day.",https://www.imdb.com/title/tt5991974/?ref_=sr_i_402,,,
"403. Nico, 1988",2017,1h 33m,R,6.7,2.1K,,"The last year of singer Nico's life, as she tours and grapples with addiction and personal demons.",https://www.imdb.com/title/tt7186092/?ref_=sr_i_403,,,
404. Namiya,2017,1h 56m,PG-13,5.1,691,,"When three runaways shack up in an abandoned general store, a supernatural correspondence connects them to many lives that were all touched by the owner of the store years before they were born.",https://www.imdb.com/title/tt7645502/?ref_=sr_i_404,,,
405. Turn It Around: The Story of East Bay Punk,2017,2h 35m,,7.8,352,,A documentary spanning over 30 years of the California Bay Area's punk music history with a central focus on the emergence of Berkeley's inspiring 924 Gilman Street music collective.,https://www.imdb.com/title/tt3913194/?ref_=sr_i_405,,,
406. Outside In,2017,1h 49m,Not Rated,6.7,6.4K,,An ex-con struggling to readjust to life in his small town forms an intense bond with his former high school teacher.,https://www.imdb.com/title/tt7260048/?ref_=sr_i_406,,,
407. The Ghost Bride,2017,1h 51m,,5.4,201,,"After receiving an unusual business proposal, a young woman experiences strange phenomena.",https://www.imdb.com/title/tt7582830/?ref_=sr_i_407,,,
408. Under the Tree,2017,1h 29m,Not Rated,6.8,5.6K,,"When Baldwin and Inga's next door neighbours complain that a tree in their backyard casts a shadow over their sundeck, what starts off as a typical spat between neighbours in the suburbs unexpectedly and violently spirals out of control.",https://www.imdb.com/title/tt6223806/?ref_=sr_i_408,,,
409. Arrangiarsi: pizza... and the art of living,2017,1h 31m,,7.9,129,,"When Matteo's life falls apart, he moves into a 1985 VW van, traces his roots to Naples, birthplace of pizza, and discovers ""arrangiarsi,"" the art of making something from nothing. He realizes he's not only ""living the film,"" but needs to master arrangiarsi to survive.",https://www.imdb.com/title/tt6097926/?ref_=sr_i_409,,,
410. Architects of Denial,2017,1h 42m,,7.8,259,,"Featuring Julian Assange, George Clooney, and brutal witness accounts, this film explores the controversy surrounding the Armenian genocide and persecution of Middle Eastern Christians, including the U.S. politicians who deny it occurred.",https://www.imdb.com/title/tt6842752/?ref_=sr_i_410,,,
411. Elizabeth Blue,2017,1h 35m,PG-13,5.3,162,,"A young woman, recently released from a mental hospital, is coping with ongoing episodes of schizophrenia.",https://www.imdb.com/title/tt5881892/?ref_=sr_i_411,,,
412. Beuys,2017,1h 47m,,6.8,516,,A documentary about the 20th century German sculptor and performance artist Joseph Beuys.,https://www.imdb.com/title/tt6340090/?ref_=sr_i_412,,,
413. Tragedy Girls,2017,1h 38m,R,6.0,12K,,"A twist on the slasher genre, following two death-obsessed teenage girls who use their online show about real-life tragedies to send their small mid-western town into a frenzy, and cement their legacy as modern horror legends.",https://www.imdb.com/title/tt3859272/?ref_=sr_i_413,,,
414. Manolo: The Boy Who Made Shoes for Lizards,2017,1h 29m,Not Rated,6.4,579,,"An in-depth portrait of MANOLO BLAHNIK, self-confessed 'cobbler' and the man regarded by most influential fashion figures as 'the best shoe-maker of the 20th and 21st centuries. A film for anyone who has ever looked longingly at a pair of... 'Manolos'",https://www.imdb.com/title/tt5821256/?ref_=sr_i_414,,,
415. The Force,2017,1h 32m,,6.8,740,,THE FORCE goes inside an embattled urban police department struggling to rebuild trust in one of America's most violent yet promising cities.,https://www.imdb.com/title/tt6159518/?ref_=sr_i_415,,,
416. Where Is Kyra?,2017,1h 38m,R,5.5,1.9K,,"In Brooklyn, New York, Kyra (Michelle Pfeiffer) loses her job and struggles to survive on her ailing mother's income. As the weeks and months go on, her problems worsen. This leads her on a risky and enigmatic path that threatens her life.",https://www.imdb.com/title/tt5198670/?ref_=sr_i_416,,,
417. Bomb City,2017,1h 38m,TV-MA,6.8,8.7K,,"Bomb City is a crime-thriller, about the cultural aversion of a group of punk rockers in a conservative Texas town. Their ongoing battle with a rival, more-affluent clique leads to a controversial hate crime that questions the morality of American justice. Based on the true-life story of Brian Deneke.",https://www.imdb.com/title/tt4351548/?ref_=sr_i_417,,,
418. Digimon Adventure tri. Part 4: Loss,2017,1h 22m,TV-PG,7.0,1.1K,,"Upon arriving at the Digital World after the ""reboot"", the digidestined are hunted by a new villain. Meanwhile, Sora is troubled by her partner digimon's indifference towards her.",https://www.imdb.com/title/tt5468016/?ref_=sr_i_418,,,
419. Woman Walks Ahead,2017,1h 41m,R,6.7,8.7K,,"Catherine Weldon, a portrait painter from 1890s Brooklyn, travels to Dakota to paint a portrait of Sitting Bull and becomes embroiled in the Lakota peoples' struggle over the rights to their land.",https://www.imdb.com/title/tt5436228/?ref_=sr_i_419,,,
420. Ramen Heads,2017,1h 33m,Not Rated,7.0,728,,"In 'Ramen Heads,' Osamu Tomita, Japan's reigning king of ramen, takes us deep into his world, revealing every single step of his obsessive approach to creating the perfect soup and noodles, and his relentless search for the highest-quality ingredients. In addition to Tomita's story, the film also profiles five other notable ramen shops, each with its own philosophy and flavour, which exemplify various different aspects the ramen world. Mixing in a brief rundown of ramen's historical roots, the film gives viewers an in-depth look at the culture surrounding this unique and beguiling dish. This is a documentary record of 15 months in the lives of Japan's top ramen masters and their legions of devoted fans.",https://www.imdb.com/title/tt6764122/?ref_=sr_i_420,,,
421. The Paris Opera,2017,1h 50m,,7.0,276,,"A behind-the-scenes look at the Paris Opera, under the direction of Stephane Lissner.",https://www.imdb.com/title/tt6599064/?ref_=sr_i_421,,,
422. Paw Patrol: Mission Big Screen,2017,1h 5m,,8.0,60,,"There's no screen too big and no pup too small in this 'Pawsome' cinema experience. Join Ryder, Chase, Marshall, Skye and the rest of the PAW Patrol as they take on em'bark' on adventures in Adventure Bay and beyond.",https://www.imdb.com/title/tt7532578/?ref_=sr_i_422,,,
423. Django,2017,1h 57m,PG-13,6.4,2.1K,,"The story of Django Reinhardt, famous guitarist and composer, and his flight from German-occupied Paris in 1943.",https://www.imdb.com/title/tt6247936/?ref_=sr_i_423,,,
424. God of War,2017,2h 8m,Not Rated,6.4,2.5K,,A maverick commander and a young general join forces to battle pirates who pillage small villages in 16th-century China. The violent clash of wits and weapons will ultimately decide who rules the land.,https://www.imdb.com/title/tt6083388/?ref_=sr_i_424,,,
425. Digimon Adventure tri. Part 5: Coexistence,2017,1h 29m,TV-PG,6.8,1K,,Homeostasis is trying to maintain harmony but considers Meicoomon's power to be an existential threat to both worlds. While the DigiDestined return to the Real World alienated by the abnormal state of the Digital World.,https://www.imdb.com/title/tt5468018/?ref_=sr_i_425,,,
426. Extra Service,2017,1h 43m,,4.5,77,,"Three women who work as massage therapists are actually secret agents, and receive a set of three new missions.",https://www.imdb.com/title/tt6413002/?ref_=sr_i_426,,,
427. Beautiful Accident,2017,1h 44m,,6.5,344,,"Dying prematurely in a car crash, a woman first returns as a wife and mother of 2 for a week, before returning to be the single lawyer again.",https://www.imdb.com/title/tt6797204/?ref_=sr_i_427,,,
428. I Am Not a Witch,2017,1h 33m,,6.9,4.4K,,"In a remote Zambian community a girl is denounced as a witch and sent on a trajectory of exploitation, as a tethered member of a witches' camp, a witch for hire and a tourist exhibit.",https://www.imdb.com/title/tt6213284/?ref_=sr_i_428,,,
429. Porcupine Lake,2017,1h 25m,,5.5,708,,"Porcupine Lake is a story of bravery and the secret life of girls set in Northern Ontario during a hot and hazy summertime when adulthood has not yet arrived, but childhood is quickly vanishing.",https://www.imdb.com/title/tt5913968/?ref_=sr_i_429,,,
430. The China Hustle,2017,1h 22m,R,7.1,4K,,"An unsettling and eye-opening Wall Street horror story about Chinese companies, the American stock market, and the opportunistic greed behind the biggest heist you've never heard of.",https://www.imdb.com/title/tt7215388/?ref_=sr_i_430,,,
431. Person to Person,2017,1h 24m,Not Rated,5.7,1.9K,,Follows a variety of New York characters as they navigate personal relationships and unexpected problems over the course of one day.,https://www.imdb.com/title/tt5247026/?ref_=sr_i_431,,,
432. Napping Princess,2017,1h 51m,,6.3,1.6K,,"In the near future, a high school senior discovers that events in her waking life begin to parallel events in her dreams.",https://www.imdb.com/title/tt5731132/?ref_=sr_i_432,,,
433. Saving Banksy,2017,1h 20m,Unrated,6.8,1.1K,,"Internationally known graffiti artist, Banksy, left his mark on San Francisco in April 2010. Little did he know that this act of vandalism would spark a chain of events that includes one of his rats being removed from a wall, Museums ignorantly turning down a free Banksy street work, and a NY gallerist who has made it his business model to remove Banksy street works from all over the globe doing whatever it takes to get the rat in his possession.",https://www.imdb.com/title/tt4036488/?ref_=sr_i_433,,,
434. Quest,2017,1h 44m,,7.2,364,,A husband and wife live in an impoverished neighborhood in north Philadelphia while they raise their daughter and run a recording studio in their basement.,https://www.imdb.com/title/tt6149818/?ref_=sr_i_434,,,
435. Saving Brinton,2017,1h 30m,,7.5,195,,"In rural Iowa, a beloved history teacher uncovers the century-old showreels of one of America's first motion picture impresarios and sets out to premiere the films at the world's oldest continuously operating movie theatre.",https://www.imdb.com/title/tt6195442/?ref_=sr_i_435,,,
436. Racer and the Jailbird,2017,2h 10m,R,6.3,5.8K,,"Set against the background of a brutal crime gang in Brussels, a tragic love story between Gigi, a high-flying gangster, and Bibi, a young racing driver with very upper-class roots.",https://www.imdb.com/title/tt2586120/?ref_=sr_i_436,,,
437. Summer in the Forest,2017,1h 48m,,7.8,44,,"Like countless others, Philippe, Michel, Andre and Patrick were labeled 'idiots', locked away and forgotten in violent asylums, until the 1960s, when the young philosopher Jean Vanier took a stand and secured their release - the first time in history that anyone had beaten the system. Together they created L'Arche, a commune at the edge of a beautiful forest near Paris. A quiet revolution was born. Now in his 80s, still at L'Arche and revered by some as a living saint, Jean has discovered something that most of us have forgotten - what it is to be human, to be foolish, and to be happy. SUMMER IN THE FOREST invite us to abandon the rat race and forge new friendships. Amid the ancient trees, Philippe, Patrick, Jean and the others welcome us into their lives. If there are rules to break, they will be broken. And if there is a truth to be told, they will tell it. Michel reveals his war-torn past, Andre is desperate for a date, and young David will prove himself a hero in the fight against the forces of evil.",https://www.imdb.com/title/tt5900988/?ref_=sr_i_437,,,
438. Before We Vanish,2017,2h 9m,R,6.2,2.9K,,"Three aliens travel to Earth in preparation for a mass invasion, taking possession of human bodies.",https://www.imdb.com/title/tt5999530/?ref_=sr_i_438,,,
439. Who Can you Trust II: Diamond's Revenge,2017,1h 29m,,,,,Who Can U trust is about a guy named gudda that moved to Nc... from Baltimore after his cousin was killed because of him...Now his cousins fiancee wants him dead because she lost her soon to be husband and her unborn child,https://www.imdb.com/title/tt7133598/?ref_=sr_i_439,,,
440. Rodin,2017,1h 59m,Not Rated,5.0,1.5K,,An account of the famous French sculptor's romance with Camille Claudel.,https://www.imdb.com/title/tt5771710/?ref_=sr_i_440,,,
441. What Will People Say,2017,1h 46m,,7.4,6.1K,,"The story of Nisha, daughter of a Pakistani-Norwegian family, who is kidnapped to Pakistan by her parents when her father finds her in bed with a man.",https://www.imdb.com/title/tt7213936/?ref_=sr_i_441,,,
442. Hitler's Hollywood,2017,1h 45m,Not Rated,6.8,867,,"Rüdiger Suchsland examines German cinema from 1933, when the Nazis came into power, until 1945 when the Third Reich collapsed.",https://www.imdb.com/title/tt6566624/?ref_=sr_i_442,,,
443. Antonio Lopez 1970: Sex Fashion & Disco,2017,1h 35m,,6.9,219,,"Sex Fashion and Disco is a documentary film concerning Antonio Lopez (1943-1987), the most influential fashion illustrator of 1970s Paris and New York, and his colorful and sometimes outrageous milieu.",https://www.imdb.com/title/tt5792490/?ref_=sr_i_443,,,
444. Battlecreek,2017,1h 37m,R,5.7,1.1K,,"Henry is a loner and a night owl. His rare skin disease has kept him under the close watch of his fiery mother, who has sheltered him his entire life. One night, a young woman's car breaks down and Henry's life will change forever.",https://www.imdb.com/title/tt1880415/?ref_=sr_i_444,,,
445. Woodshock,2017,1h 40m,R,4.2,2.4K,,"A woman, consumed by profound grief after a personal loss, aided by a potent drug meant for the terminally ill, delves into her psyche for solace set in the hauntingly beautiful redwood forests.",https://www.imdb.com/title/tt4677924/?ref_=sr_i_445,,,
446. Western,2017,2h 1m,Unrated,7.0,4.4K,,"German construction workers building a dam near a Bulgarian village interact with the locals, and soon the troubles arise both with the locals and among themselves.",https://www.imdb.com/title/tt5157326/?ref_=sr_i_446,,,
447. Maurice!,2017,,,,,,The Spiritual Remake to Clifford (1994) 10 Year Old Maurice Mandel is sent to his Uncle while his parents are on a Vacation Maurice tries to Ruin his Uncles life for not getting his Way,https://www.imdb.com/title/tt6513708/?ref_=sr_i_447,,,
