Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,director,budget
402. Little Red Riding-Hood,1962,1h 12m,,5.6,177,,"Once upon a time there was a little girl named Rotkaeppchen. She lived with her father and mother at the edge of a village, and often visited her grandmother on the other side of the woods. Her rabbit friend, Haeschen, lives with Grandmother and was sent one day to fetch medicine and milk from Rotaeppchen and her mother. Although her mother was reluctant to allow her to visit Grandmother alone, Rotkaeppchen convinces her that she will be safe with Haeschen. Together they set out through the woods. Unfortunately, there were many distractions in the woods: mushrooms to pick and Rotkaeppchen's other playmate, the bear. There are also the dangerous fox and wolf, who plotted to capture Rotkaeppchen and eat her. Haeschen did his best to keep them safe, but he could not prevent the wolf from eating Grandmother . . . and also Rotkaeppchen! Who will save them? The DEFA version of Rotkaeppchen differs from the Grimms' version in some minor areas: the mother plays a greater role in the film; DEFA has the father save the day, rather than the huntsman; the wolf does not die at the end, though he is carried away by the family; the second encounter with the wolf at the end of the original tale is left out; and a few animal characters are added (Haeschen, Baer, and das Eichhoernchen). All the animals (other than the Eichhoernchen) are played by people in animal costumes, and Jochen Bley as Haeschen was the big hit with critics and viewers alike. Both warmly and critically received by the press upon its release, Rotkaeppchen followed closely on the heels of the very successful Schneewittchen; hence, in some cases, the disappointment. Many reviews cited Goetz Friedrich's background in theater (both in positive and negative interpretations) to explain the spare, two-dimensional feel of the set. Yet nearly all commented positively on the color and interesting characters, and the Progress press materials summed up the morals for the viewers to learn: ""Do what you are told, but act independently when it is necessary; never leave the path, especially the path that your friends have marked with love and experience; be brave, fight against evil, help your friends."" Since its release, Rotkaeppchen has become one of the most popular DEFA fairy tale films.",https://www.imdb.com/title/tt0056430/?ref_=sr_i_402,,,
403. Pojat,1962,1h 46m,,7.2,992,,A group of mischievous Finnish boys experience the ups and downs of life during World War 2.,https://www.imdb.com/title/tt0056356/?ref_=sr_i_403,,,
404. A ritmo de twist,1962,1h 15m,,5.8,18,,,https://www.imdb.com/title/tt0250935/?ref_=sr_i_404,,,
405. Surftide 77,1962,1h,,5.1,57,,"Private Eye Bernard Bingbang is hired by old lady Agatha Bungworthy to find her runaway niece Cynthia, heir to the family fortune.",https://www.imdb.com/title/tt0056538/?ref_=sr_i_405,,,
406. Bulgasari,1962,1h 50m,,7.0,13,,"In the late Goryeo dynasty, a martial artist is murdered. His resentment causes him to be reborn as Bulgasari, an iron-eating monster, who seeks revenge on his killers.",https://www.imdb.com/title/tt9815476/?ref_=sr_i_406,,,
407. Play It Cool,1962,1h 22m,,5.6,254,,"Stars Billy Fury (Britain's answer to Elvis Presley) and features cameos from some other stars from the sixties, with Bobby Vee, Helen Shapiro and Shane Fenton (better known as Alvin Stardust). On a plane is Billy and his band on their way to take part in a song contest, also on board is Ann Bryant, who's been abroad by her wealthy father, to stop her infatuation with popstar Larry Granger. The plane is forced to return to the airport and Billy and his band persuade Ann to join them and together they search London's nightclubs for Larry.",https://www.imdb.com/title/tt0056353/?ref_=sr_i_407,,,
408. Totò contro Maciste,1962,1h 30m,,5.8,373,,"Totokamen is an entertainer and an illusionist who performs in various Egyptian nightclubs assisted by his manager, Tarantenkamen. Taking advantage of cheesy tricks, Totokamen pretends to be the son of the god Amun.",https://www.imdb.com/title/tt0056602/?ref_=sr_i_408,,,
409. The Couch,1962,1h 40m,Approved,6.2,307,,"While undergoing therapy for his problem, a serial killer continues his murderous sprees.",https://www.imdb.com/title/tt0055870/?ref_=sr_i_409,,,
410. Rikki og mændene,1962,1h 41m,,5.8,63,,"A free-spirited young woman decides, in an effort to be independent and pay her bills, to charge her lovers for her affections. When they decline, she then goes the next step and starts picking up men in bars.",https://www.imdb.com/title/tt0125474/?ref_=sr_i_410,,,
411. Lykkens musikanter,1962,1h 24m,,5.6,73,,"Villa Orfeus is a quaint old house that has become a treasure for the neighborhood's resident. It is a sanctuary where the residents of the house are allowed to be different, to be themselves in an alienated world.",https://www.imdb.com/title/tt0124784/?ref_=sr_i_411,,,
412. Éducation sentimentale,1962,1h 35m,,5.9,168,,"Frédéric, a shy small-town man, falls in love with Anne, a middle class woman married to Didier, who cheats on her with top model Barbara. Catherine, a very determined woman, is secretly in love with Frédéric and in order to keep him away from Anne, pushes him into Barbara's arms. After a while, she gives herself to him. On the other hand, Didier is forced to leave the country due to a swindle. Anne decides to follow him but, before leaving, she exchanges a last kiss with Frédéric. Catherine understands she has lost the game. Frédéric remains by himself.",https://www.imdb.com/title/tt0055651/?ref_=sr_i_412,,,
413. Tower House,1962,2h 15m,,5.1,43,,"Mystery surrounds the ruins of an old tower house, where at select nights, a woman comes out wailing a song, amidst people committing suicide by throwing themselves off the tower. The police investigate this, but are baffled, and unable to solve this mystery. The woman is Seth Durgadas' late wife. The police interview Seth Durgadas but nothing comes of it. In the meantime, Ranjeet (N.A. Ansari) rescues Sabita (Shakila), the only daughter of Seth Durgadas from the clutches of a tiger, and himself is disfigured for life. Out of pity, Durgadas appoints him manager of his organization and wealth, and soon a greedy Ranjeet starts showing his true colors, which ultimately result in the murder of Durgadas, and the prime suspect is none other than Suresh Kumar (Ajit), the man who Sabita loves. Sabita changes her mind, and Suresh disappears from their lives, apparently on the run. Ranjeet plots and schemes to drive Sabita mad, so that he can take over her wealth. Will Ranjeet succeed? What is the secret of the Tower House?",https://www.imdb.com/title/tt0155286/?ref_=sr_i_413,,,
414. Kill or Cure,1962,1h 28m,TV-PG,6.1,382,,An undercover private detective investigates a suspicious death at a shady health clinic.,https://www.imdb.com/title/tt0056139/?ref_=sr_i_414,,,
415. Flower on the Stone,1962,1h 11m,,5.8,159,,"Set in a mining town in the Donets Basin, it centers on a clash between the political establishment and a religious cult which infiltrates the community.",https://www.imdb.com/title/tt0056619/?ref_=sr_i_415,,,
416. The Magnificent Concubine,1962,1h 43m,,6.8,90,,"Lady Yuhuan Yang is the beloved Imperial Concubine of the Chinese Emperor. Her brother Yang, the Prime Minister, is corrupt and the Fanyang Chief revolts and imperils the throne. This has grave consequences for the Yangs and the Emperor.",https://www.imdb.com/title/tt0058760/?ref_=sr_i_416,,,
417. Tiara Tahiti,1962,1h 40m,Not Rated,5.8,287,,James Mason and Sir John Mills star in this comedy-drama about a tough Colonel and a refined Captain who clashed during the war and continue their personal battle in peacetime Tahiti.,https://www.imdb.com/title/tt0056583/?ref_=sr_i_417,,,
418. The Bread of Those Early Years,1962,1h 24m,,6.6,144,,"A young electrical engineer, engaged to his boss's daughter and on the way to a secure existence, breaks out of his usual life when he meets a childhood friend.",https://www.imdb.com/title/tt0054705/?ref_=sr_i_418,,,
419. Aarti,1962,2h 36m,Not Rated,7.1,88,,"Aarti (Meena Kumari) is a dedicated and hard-working doctor, who believes that her skills should be used for the welfare of patients only. In contrast her fiance, Dr. Prakash (Ashok Kumar) believes in the opposite. Then one day, Aarti's is saved from drowning by a poor, unemployed youth, Deepak (Pradeep Kumar), and both eventually fall in love. Although her dad is opposed to her having any relationship with Deepak, they marry, and Aarti moves in with Deepak and his family: his brother, Niranjan (Ramesh Deo), Niranjan's wife, Jaswanti (Shashikala), three of her children; and Deepak's dad (Gajanan Jagirdar). Dr. Prakash is enraged and humiliated, and vows to avenge this. He gets married to Ramona, but is unable to get Aarti from his mind, and he keeps in touch with Aarti, and does succeed in bringing a discord in their marital life, so much so that Deepak asks Aarti to leave, and she moves in back with her dad. Then Deepak has an accident, and Dr. Prakash is the only surgeon who can operate on him, and he agrees to do so on condition that Aarti surrenders herself to him forever.",https://www.imdb.com/title/tt0056806/?ref_=sr_i_419,,,
420. Face of Terror,1962,1h 23m,,5.7,160,,"A scientist develops a serum that can eradicate scar tissue. He tries it on a girl with a horribly disfigured face. It succeeds, but then he discovers the girl is an escaped mental patient from a local asylum.",https://www.imdb.com/title/tt0055828/?ref_=sr_i_420,,,
421. The Flower and the Violence,1962,1h 38m,,5.3,30,,,https://www.imdb.com/title/tt8749000/?ref_=sr_i_421,,,
422. Lad: A Dog,1962,1h 38m,G,7.0,131,,A Wonder dog wins the hearts of a young child and saves his owners from danger.,https://www.imdb.com/title/tt0056162/?ref_=sr_i_422,,,
423. Three Fables of Love,1962,1h 16m,,5.8,143,,"""Les quatre vérités"" aka ""The Four Truths"" is a movie anthology that consists of four segments, all loosely parodying fables from the 17th-century French poet Jean de la Fontaine. The US cut usually features only 3 segments.",https://www.imdb.com/title/tt0056388/?ref_=sr_i_423,,,
424. Tiko and the Shark,1962,1h 28m,,7.3,88,,Story about a young boy who make friends with a baby shark. He introduces the shark to his girl friend and the shark is his pet. A decade later they reunite and now they are husband and wife and the shark becomes friends again,https://www.imdb.com/title/tt0061096/?ref_=sr_i_424,,,
425. Ring-A-Ding Rhythm!,1962,1h 18m,Approved,5.9,429,,Two teens organize a jazz festival despite objections from the mayor.,https://www.imdb.com/title/tt0055026/?ref_=sr_i_425,,,
426. Incident in an Alley,1962,1h 23m,Not Rated,5.7,183,,"Based on a short story by Rod Serling (""The Twilight Zone""), a cop ""mistakenly"" kills a 14-year-old boy during a robbery. Although acquitted for the shooting, the cop is haunted by his crime.",https://www.imdb.com/title/tt0056098/?ref_=sr_i_426,,,
427. Santo vs. the Zombies,1962,1h 25m,Not Rated,5.3,248,,Wrestling superhero Santo battles an evil scientist who has created a race of zombies.,https://www.imdb.com/title/tt0055409/?ref_=sr_i_427,,,
428. Tocaia no Asfalto,1962,1h 41m,,7.7,125,,"The psychology and life of Brazilian hitmen, common in the Northeast part of the country. In this particular case, the story revolves around a young and idealistic politician from Salvador, whom the enemies are eager to eliminate.",https://www.imdb.com/title/tt0197958/?ref_=sr_i_428,,,
429. Les amants de Teruel,1962,1h 30m,,8.1,88,,"In a troupe of poor traveling comedians who perform in the public square, Isa dances the role of Isabelle in the legend of ""Lovers of Teruel"".",https://www.imdb.com/title/tt0197227/?ref_=sr_i_429,,,
430. Los inundados,1962,1h 27m,,7.2,146,,"Due to the flood of the river Salado, the Gaitáns, a poor family living in the North of Argentina, have lost their house. Forced to make multiple train rides in order to escape the rising waters, they discover the people of the hinterland. When they are back, they are given a new house by a politician seeking votes. The only trouble is that it is situated in area liable to - flooding.",https://www.imdb.com/title/tt0056102/?ref_=sr_i_430,,,
431. Beach Casanova,1962,1h 42m,,5.6,38,,"Mr. Edmond is a middle-aged playboy, living by his wits on the Riviera. Among the women with whom Edmond dallies are three gorgeous ladies.",https://www.imdb.com/title/tt0055920/?ref_=sr_i_431,,,
432. The Twelve Chairs,1962,1h 34m,,6.8,317,,"When her country is taken over by socialist revolutionaries, a wealthy woman can't bear to give up all of her wealth and possessions to the new government, so she hides her jewels in one of the 12 chairs of a dining-room set. After her death, her nephew finds out what she had done and, since the chairs had been ""nationalized"" and are now in the possession of a dozen different people, he sets out to track them down and get the jewels he believes rightfully belong to him.",https://www.imdb.com/title/tt0055915/?ref_=sr_i_432,,,
433. Maciste contro lo sceicco,1962,1h 35m,,5.0,99,,"In the late 1500s, forces of the Duke of Malaga topple the Sacred Obelisk in the North African city of Melida before they're defeated by the local Sheik. The Shiek's men then sail to Spain and kidnap the Duke's daughter, Isabella. Antonio, who loves Isabella, now travels to Melida with his friend, Maciste, to rescue her as well as her imprisoned father. They're soon captured and Maciste is forced to single-handedly re-erect the fallen obelisk before he and Antonio make their escape. The two men then seek to finish rescuing Isabella and restoring her father to his dukedom.",https://www.imdb.com/title/tt0056206/?ref_=sr_i_433,,,
434. La bandida,1962,1h 50m,Not Rated,6.3,119,,"Herrera (Armendariz) and Gómez (Fernandez) are on opposite sides in the Revolution; when the two men return home, one finds that his mistress, La Bandida (Maria Félix) is involved with someone else, and the other that is soon to be a widower. The saga then continues as both men go after La Bandida. A tale set during the Mexican Revolution starring some of Mexico's most famous, old-time actors.",https://www.imdb.com/title/tt0055773/?ref_=sr_i_434,,,
435. Laila majnun,1962,1h 30m,,,,,"Qais and Laila fall in love with each other when they are young, but when they grow up Laila's father doesn't allow them to be together. Qais becomes obsessed with her, and his tribe Banu 'Amir and the community gives him the epithet of ""Majnun"" (""crazy"", literally ""possessed by jinn""). When Qais asked for Laila's hand in marriage, her father refused because it would be a scandal for her to marry someone considered mentally unbalanced. Soon after, Laila was married to another noble and rich merchant. When Qais heard of her marriage, he fled the tribal camp and began wandering the surrounding desert.",https://www.imdb.com/title/tt0261788/?ref_=sr_i_435,,,
436. Raktha Sambandham,1962,,,8.7,65,,Two siblings Raju and Radha should overcome the problems to get united again.,https://www.imdb.com/title/tt0263915/?ref_=sr_i_436,,,
437. Malesia magica,1962,1h 30m,,,,,"Malaysia between past and future. An uncontaminated and pure past living in the ancient traditions and the vicious present we find in the cities contaminated from western civilization: this is the subject of the documentary, which, beginning from Buddha, arrives to the prostitution in the eastern cities, all alike and bad.",https://www.imdb.com/title/tt0291323/?ref_=sr_i_437,,,
438. Trauma,1962,1h 33m,,5.2,170,,"Emmaline, who, as a teenager, discovered the drowned body of her aunt (Lynn Bari), returns to the family mansion as a married woman. Eventually, she falls for the caretaker's nephew, and remembers who the real killer was.",https://www.imdb.com/title/tt0056611/?ref_=sr_i_438,,,
439. Baat Ek Raat Ki,1962,2h 25m,Not Rated,6.9,140,,"A lawyer investigates the case of a woman who is adamant about taking the rap for a murder, although the details of the case don't add up.",https://www.imdb.com/title/tt0055767/?ref_=sr_i_439,,,
440. Kancher Swarga,1962,2h 17m,,8.6,65,,"A story about a young man, who had to quit his studies as a doctor due to difficult circumstances, coming back and saving a young lady by performing a very difficult surgery.",https://www.imdb.com/title/tt0237364/?ref_=sr_i_440,,,
441. Mooncussers,1962,1h 25m,Not Rated,6.6,47,,"A boy discovers a group called the Mooncussers, who are pirates that send out false homing signals to ships at sea during the evenings to lure them to go off course and crash on the shore, where they are looted by the Mooncussers.",https://www.imdb.com/title/tt9832110/?ref_=sr_i_441,,,
442. Prem Patra,1962,2h 37m,,7.7,82,,"While studying in medical college Arun Kumar Mathur (Shashi Kapoor) has a misunderstanding over a love letter with Kavita Kapoor (Sadhana), and must leave the college, much to his dismay. Kavita later finds out that it was not Arun's fault, but Arun has already left town. Arun's marriage is arranged with Saroj Chowdhary (Seema Deo), who also happens to be a distant relative of Kavita. When Arun loses his vision in an accident, Saroj is unable to go to take care of him, and Kavita takes her place. Unwilling to reveal her identity, Kavita let's him think it is Saroj, not her. She learns that he still hates and despises her. Soon it will be time to take bandages off his eyes, and he will be able to see again, much to the dread of Kavita.",https://www.imdb.com/title/tt0056367/?ref_=sr_i_442,,,
443. Cudna devojka,1962,1h 43m,,7.6,175,,"Nineteen year old Minja, disappointed after the affair with a professor of drawing, left the provincial town and lives in a big city disparaging love. Encountering on Nenad, she changes under the influence of its own and love.",https://www.imdb.com/title/tt0176626/?ref_=sr_i_443,,,
444. The Turning Wind,1962,1h 18m,,7.1,878,,"In the State of Bahia, Brazil, an educated black man returns to his home fishing village to try and free people from mysticism, in particular the Candomblé religion, which he considers a factor of political and social oppression.",https://www.imdb.com/title/tt0055776/?ref_=sr_i_444,,,
445. King Kong,1962,2h 22m,,6.3,55,,"When the Maharaja is ousted by an intruder, his wife and two sons, Badal and Jingu, flee. Badal gets separated while Jingu and his mother survive in near destitute conditions. Years later, Jingu has grown up to be a strong, muscled man, and sets out to seek Badal. Instead he encounters the region's wrestler, King Kong, over-powers him, and is crowned the new 'King Kong'. The Maharaja wants to honor him, but Jingu's mother distrusts this move and cautions her son. Jingu accordingly rejects the Maharaja's offer much to his chagrin, and he plots with his conniving Senapati to kill Jingu at any and all costs.",https://www.imdb.com/title/tt0242576/?ref_=sr_i_445,,,
446. Rider on a Dead Horse,1962,1h 12m,Approved,5.5,155,,"In this action-packed western, three prospectors divide and bury their gold to safeguard it from warring Apaches. Cue a series of double crosses, triple crosses, chases, and shoot-outs as greed drives the three men to murder and betrayal.",https://www.imdb.com/title/tt0056413/?ref_=sr_i_446,,,
447. Gladiators 7,1962,1h 32m,Unrated,5.3,206,,"Framed for the escape of five gladiators from the arena, the son of one of Sparta's leading citizens is sentenced to the arena as gladiator himself and forced to fight for his life in the Roman Colosseum. Years later he manages to escape and return to Sparta, only to find out that his father has been murdered--even though it was ruled a ""suicide""--and the woman he loves is about to marry the evil king who has usurped the throne. He sets out to find six of his fellow gladiators and return to Sparta to save his woman and place the rightful king on the throne.",https://www.imdb.com/title/tt0056472/?ref_=sr_i_447,,,
448. Zorro the Avenger,1962,1h 30m,,5.6,71,,"Don Jose disguises himself as Zorro, the masked freedom fighter, who tries to protect his people from the wrath of an evil military officer who is using his position to his own advantage.",https://www.imdb.com/title/tt0056652/?ref_=sr_i_448,,,
449. The Female: Seventy Times Seven,1962,1h 32m,R,6.3,121,,Melodrama about a prostitute who remembers her ill-fated romances.,https://www.imdb.com/title/tt0056471/?ref_=sr_i_449,,,
450. Crime Does Not Pay,1962,2h 39m,,6.3,188,,A husband tries to kill his wife using the plan he saw in a film. But real life is not a film.,https://www.imdb.com/title/tt0054769/?ref_=sr_i_450,,,
451. I Thank a Fool,1962,1h 40m,Approved,6.1,419,,"After prosecuting a doctor for mercy killing, a district-attorney hires the same doctor to care for his mentally ill wife.",https://www.imdb.com/title/tt0056089/?ref_=sr_i_451,,,
452. Caesar Against the Pirates,1962,1h 33m,Not Rated,5.1,116,,Julius Caesar flees Rome because of a conspirary against him and is given refuge the king of Bithnyia. He finds a woman there and while he escorts her to Rhodes their ship is attacked. Caught by the pirates he asks for help to get back to Rome.,https://www.imdb.com/title/tt0056024/?ref_=sr_i_452,,,
453. Les mystères de Paris,1962,1h 50m,,6.5,527,,The Marquis Rodolphe de Sombreuil accidentally runs over a working man with his carriage and helps his widow -- unjustly accused of robbery -- to find her missing daughter.,https://www.imdb.com/title/tt0056268/?ref_=sr_i_453,,,
454. La monaca di Monza,1962,1h 40m,,6.0,36,,"Virginia de Leyva, daughter of a Spanish Lord, becomes a nun in Monza, in 1600s. She becomes very strict with herself and the students until she's unable to resist a romance with the nobleman Gian Paolo Osio which will lead both to danger.",https://www.imdb.com/title/tt0056246/?ref_=sr_i_454,,,
455. Ohne Krimi geht die Mimi nie ins Bett,1962,1h 19m,,5.2,469,,"The pasta factory owner and gourmet consul Keyser is looking forward to his summer vacation at the hotel, when his caring daughter Marion condemns him to a stay on the barren Italian island ""Isola Piccola"" to put him on a better diet.",https://www.imdb.com/title/tt0056305/?ref_=sr_i_455,,,
456. Ver elini Istanbul,1962,1h 41m,,6.5,42,,The first Turkish movie in which two women kiss each other.,https://www.imdb.com/title/tt0385316/?ref_=sr_i_456,,,
457. Redhead,1962,1h 40m,,6.8,139,,"A redhead, approaching forty, is bored with her husband and with life in general. Having an affair with another man fails to produce the excitement she is craving. So she leaves Germany, seeking adventure and fulfillment in Venice, where she finds work in a hotel. Initially, life seems more interesting, and she has new romantic adventures. But when she realizes that her British lover is merely using her for a personal vendetta against a German Nazi, she finds herself running away once again.",https://www.imdb.com/title/tt0056429/?ref_=sr_i_457,,,
458. La marcia su Roma,1962,1h 34m,,7.3,772,,"After the 1st world war, two veterans, starving, but fools, are enlisted with the fascists, where they can eat. But when it comes to killing, they drop out.",https://www.imdb.com/title/tt0144294/?ref_=sr_i_458,,,
459. Stompa & Co,1962,1h 32m,,6.5,148,,"Stompa starts a new school, Langåsen in Stakavik where he meets his new friends Bodo, Bergen, Nottero and Sorlandet, and finds tangled up in troubles with a spider, a fire drill and a swimming contest leading to detention.",https://www.imdb.com/title/tt0129403/?ref_=sr_i_459,,,
460. De overval,1962,1h 38m,,7.0,181,,Crime-thriller based on a true story. In 1944 Resistance fighter Bakker is sent to a prison in Leeuwarden by the Gestapo. There he and other Allied resistance fighters are about to be rescued in a giant prison escape by their comrades.,https://www.imdb.com/title/tt0056321/?ref_=sr_i_460,,,
461. The Girl on the Boat,1962,1h 30m,,5.7,241,,"When asked to house-sit his aunt's cottage, Wisdom invites friends for a 1920s English summer. Slapstick chaos ensues when one friend, the zany Millicent Martin, arrives. Despite the mayhem, Wisdom rights things before they're unfixable.",https://www.imdb.com/title/tt0056022/?ref_=sr_i_461,,,
462. Sautela Bhai,1962,,,6.7,15,,A brother gets jealous about another brother's mother,https://www.imdb.com/title/tt0232591/?ref_=sr_i_462,,,
463. The Valiant,1962,1h 20m,,6.6,111,,"During World War II, two Italian frogmen, who placed magnetic mines under a British warship, are captured and interrogated by British intelligence about their mission.",https://www.imdb.com/title/tt0056645/?ref_=sr_i_463,,,
464. La vendetta,1962,1h 30m,,5.0,108,,"During the course of a vendetta on Corsica, a mainlander is persuaded to stand for election as mayor.",https://www.imdb.com/title/tt0055587/?ref_=sr_i_464,,,
465. To karpouzaki,1962,1h 20m,,5.4,43,,"Bursting with excitement before meeting a blonde hottie and her equally good-looking companion, a lascivious merchant lures his gullible old friend into a splendid afternoon by the sea behind his wife's back. But, will he get away with it?",https://www.imdb.com/title/tt0263540/?ref_=sr_i_465,,,
466. Die Fledermaus,1962,1h 47m,,5.8,151,,"A film version of the operetta of the same title, in which Dr. Gabriel Eisenstein ends up in prison when he was supposed to smuggle himself into a royal ball to persuade the Prince's wife to renounce her land.",https://www.imdb.com/title/tt0055990/?ref_=sr_i_466,,,
467. The Primitives,1962,1h 10m,,5.2,64,,A group of entertainers supplement their income by being international jewel thieves.,https://www.imdb.com/title/tt0056372/?ref_=sr_i_467,,,
"468. Mars, God of War",1962,1h 38m,,4.9,60,,"The king of Telbia defeats an African army through the intervention of the war god Mars. Remaining on Earth, Mars falls in love with the human girl Daphne, but she is forced to become a priestess in the temple of Venus.",https://www.imdb.com/title/tt0056226/?ref_=sr_i_468,,,
469. Hariyali Aur Rasta,1962,2h 40m,,7.0,98,,"Shanker and Rita's marriage is finalized by their elders in their childhoods, however, after growing up, Shanker loves Shobna. Shanker is told to marry Rita instead, and he does so. The marriage is rocky as Rita does not pay attention to her husband and son. Then Shobna re-enters their life. Memorable songs too: ""Ilfizaye ishq me hum sari raat jaghe, allah jaane kya hoga aage, oh mollah jaane kya hoga aage...""; ""Ye hariyali aur ye raasta, ein rahon par tera mera jivan bar ka vasta...""; ""Bol meri taqdeer me kya hai mere humsafar ab to bata jivan ke do pehlu hain, hariyali aur raasta...""; ""Kho gaya hai mera pyar, dhundta hoon main mera pyar...""; ""Teri yaad dil se bhulane chala hoon, ke khud apni hasti mitane chala hoon...""; ""Lakhon tare aasman me ek magar dhundhe na mila, dekke duniya ki diwali dil mera chup chap jala..."".",https://www.imdb.com/title/tt0156593/?ref_=sr_i_469,,,
470. Tyutyun,1962,2h 30m,,7.8,341,,The film is a screen version of the novel by Dimitar Dimov (1909-1966) and deals with the conflicts and contradictions in Bulgarian society during a period stretching from the early thirties to the end of the Second World War.,https://www.imdb.com/title/tt0173374/?ref_=sr_i_470,,,
471. Masters of Venus,1962,1h 52m,,6.0,51,,"A spaceship from Earth lands on the planet Venus, and encounters a race of beings that the crew begins to suspect are descended from the lost city of Atlantis.",https://www.imdb.com/title/tt0056229/?ref_=sr_i_471,,,
472. Two and Two Make Six,1962,1h 29m,,6.1,95,,"A US airman stationed in the UK strikes down his commanding officer. Believing he killed him, the airman goes on the run with a woman. They run into a couple that looks like them and a mix up happens.",https://www.imdb.com/title/tt0055559/?ref_=sr_i_472,,,
473. Airborne,1962,1h 20m,,5.3,138,,The story of a young man and his journey to become a US paratrooper.,https://www.imdb.com/title/tt0165081/?ref_=sr_i_473,,,
474. Mediterranean Holiday,1962,2h 38m,,7.5,93,,"The ""Flying Clipper,"" a five-masted, fully rigged ship, manned by a young Swedish crew, sets off to tour the Mediterranean. The ship and the sailors visit Egypt, Turkey, Monaco during the Grand Prix, Spain, and many other beautiful places.",https://www.imdb.com/title/tt0196565/?ref_=sr_i_474,,,
475. Der Zigeunerbaron,1962,1h 43m,,7.6,37,,"The young Sandor comes to Timisoara and immediately takes on the pig farmer Zsupan to help the gypsy girl Saffi. As a result, he has bad cards when he spontaneously falls in love with Zsupan's daughter Arsena. In the castle of the Barinkays, which fell in Ungande, Sandor meets a group of gypsies. The old Czipra realizes that Sandor is the son of the Barinkays. Sandor is looking for the family treasure and has to choose between Arsena and Saffi.",https://www.imdb.com/title/tt0056719/?ref_=sr_i_475,,,
476. Reach for Glory,1962,1h 26m,,7.2,198,,"During World War II, in a small English coastal town, teenage boys eager to join the army but unable to do so participate in their own homemade private brutal war games with tragic results.",https://www.imdb.com/title/tt0056397/?ref_=sr_i_476,,,
477. The Proper Time,1962,1h 15m,,7.7,18,,A college boy with a speech impediment learns the hard way about love and heartbreak in this low-budget drama.,https://www.imdb.com/title/tt0054211/?ref_=sr_i_477,,,
478. Charge of the Black Lancers,1962,1h 37m,,5.4,74,,"Sergio of Tula goes to Dubno to free Princess Mascia, who is prisoner of Queen Jassa, but he is seduced by the latter, who stirs his ambition by putting her army at his service to take King Stephen's throne.",https://www.imdb.com/title/tt0054736/?ref_=sr_i_478,,,
479. Obedience,1962,45m,,8.0,118,,"Documents the famous Milgram experiment, which measured the willingness of test subjects to obey authority in ways contrary to their own judgment and conscience.",https://www.imdb.com/title/tt2872270/?ref_=sr_i_479,,,
480. Paradisio,1962,1h 16m,R,5.1,38,,"An English professor interested in photography is given a pair of special sunglasses by an Austrian colleague. To his surprise and boyish delight, he discovers they're X-ray specs, which allow him to see through people's clothes! As he ventures across Europe, he is pursued by spies who're after the glasses. He eventually manages to elude them, and settles down to a life of ease, ogling naked women on beaches...",https://www.imdb.com/title/tt0055275/?ref_=sr_i_480,,,
481. The Nun and the Sergeant,1962,1h 14m,Not Rated,5.2,98,,A weary sergeant in Korea commands military prisoners on a dangerous mission and is joined by a nun and a group of schoolgirls in enemy territory.,https://www.imdb.com/title/tt0056296/?ref_=sr_i_481,,,
482. Seven Seas to Calais,1962,1h 42m,Approved,5.6,518,,"Sir Francis Drake goes on an expedition to the New World and steals gold from the Spaniards. After making a daring getaway, he returns to England where he protects Queen Elizabeth I from a network of spies who are plotting to overthrow her.",https://www.imdb.com/title/tt0056396/?ref_=sr_i_482,,,
483. Strangers in the City,1962,1h 23m,,6.8,71,,"A father loses his job, which puts his family in a crisis situation. So the son goes out to find work as a delivery boy and the daughter eventually lapses into prostitution. Trouble brews when the son confronts a local gang leader whom he believes has misused his sister, and the mother similarly tracks down a bully for more or less the same reason.",https://www.imdb.com/title/tt0056529/?ref_=sr_i_483,,,
484. La bella Lola,1962,1h 51m,,6.4,88,,La Bella Lola is a struggling singer trying to make a living for herself and her sister Ana in late-19th-century Spain. She falls in love with a high-society young man but his family refuses to accept her.,https://www.imdb.com/title/tt0055785/?ref_=sr_i_484,,,
485. Los atracadores,1962,1h 49m,,6.7,110,,"The film is divided into three parts: 'Restlessness', 'Violence' and 'Death', to explain the motivations, evolution and defeat of three young misfits from Barcelona who end up being robbers. The way of crime is an easy way for them: a boy and a worker without a job or benefit are induced by 'el Señorito', the son of a rich lawyer. Together they form a band. Hard and violent, the film is made with a clear intention of social criticism and research of realism, culminating in a final scene that raised quite controversial.",https://www.imdb.com/title/tt0054643/?ref_=sr_i_485,,,
486. La cuccagna,1962,1h 44m,,7.3,193,,"Rossella, a beautiful young girl that lives in a family of popular class, looks for a job every day but soon discovers that the economic miracle is only an illusion.",https://www.imdb.com/title/tt0055879/?ref_=sr_i_486,,,
487. Bratya Komarovy,1962,58m,,6.5,18,,Three Komarov brothers experience a lot of adventures while discovering the nature.,https://www.imdb.com/title/tt0321523/?ref_=sr_i_487,,,
488. Siberian Lady Macbeth,1962,1h 33m,Not Rated,6.9,400,,"In what might be termed Russo-Shakespearean noir, a ruthless woman's adulterous affair with a drifter sets in motion a chain-reaction of murder and deception in a remote village in 19th Century Mtsensk.",https://www.imdb.com/title/tt0055447/?ref_=sr_i_488,,,
