Title,Year,Duration,MPA,Rating,Votes,méta_score,description,Movie Link,writers,director,budget
294. Black Spurs,1965,1h 21m,Approved,5.8,482,,"A man becomes a bounty hunter to earn enough to marry the woman he loves, but when he returns to their Kansas town, she has married the sheriff instead which prompts him to scheme revenge by ruining the town's reputation.",https://www.imdb.com/title/tt0058976/?ref_=sr_i_294,,,
295. Wild Seed,1965,1h 39m,Approved,6.8,415,,"A 17-year-old girl runs away from her East Coast home, going west to Los Angeles to meet her biological father. She has learned from letters her mother kept that he was tragically separated from her before the girl's birth. On the road, she is protected and befriended by an independent-minded young drifter who helps her on her journey.",https://www.imdb.com/title/tt0059912/?ref_=sr_i_295,,,
296. Man Is Not a Bird,1965,1h 21m,,7.2,1.4K,,"A love romance between older, respectable engineer that came in the industrial town to do some expert job and young hairdresser in whose house he stayed in and the consequences of that relationship, especially after young driver gets involved.",https://www.imdb.com/title/tt0059063/?ref_=sr_i_296,,,
297. The Sin Syndicate,1965,1h 10m,,4.2,83,,"At a Senate crime hearing, four young girls testify as to how, shortly after their arrival in New York, they became ""zero girls,"" also known as ""party girls"".",https://www.imdb.com/title/tt0148865/?ref_=sr_i_297,,,
298. A Story Written with Water,1965,2h,,7.3,469,,"A young man who's about to marry is torn between his fiancée and the love for his mother. His past, dreams and desires unfold simultaneously.",https://www.imdb.com/title/tt0059758/?ref_=sr_i_298,,,
299. The Love Statue,1965,1h 20m,,4.9,75,,"Wimpy struggling Greenwich Village painter Tyler Westin is in love with gorgeous, but mean and snippy cabaret dancer Lisa, who treats Tyler like dirt and constantly belittles him. Sultry nightclub singer Mashiko turns Tyler on to LSD. After a nightmarish three day acid trip, Tyler returns to his shabby apartment to find Lisa murdered. Is Tyler responsible for her death? Or did someone else kill Lisa?",https://www.imdb.com/title/tt0061030/?ref_=sr_i_299,,,
300. Lady Morgan's Vengeance,1965,1h 26m,Not Rated,6.3,372,,A young woman is killed by her treacherous husband and returns as a vengeful ghost.,https://www.imdb.com/title/tt0166390/?ref_=sr_i_300,,,
301. Scream of the Butterfly,1965,1h 18m,,5.1,166,,"A beautiful woman marries a rich man for his money, then embarks on an affair and plans to use her boyfriend to help murder her husband.",https://www.imdb.com/title/tt0059688/?ref_=sr_i_301,,,
302. The Battle of the Villa Fiorita,1965,1h 51m,PG,5.8,309,,"An English mother leaves husband and two children to follow her Italian lover to a lakeside villa. Her children follow her, intent in breaking up her affair.",https://www.imdb.com/title/tt0058949/?ref_=sr_i_302,,,
303. Three,1965,1h 20m,,7.8,1K,,"Three stories are set at the beginning, middle and the end of WW2. In all three of them the hero of the movie must witness the death of people he likes.",https://www.imdb.com/title/tt0059829/?ref_=sr_i_303,,,
304. Ang maganda kong kapit-bahay,1965,,,,,,,https://www.imdb.com/title/tt1152346/?ref_=sr_i_304,,,
305. Subarnarekha,1965,2h 23m,Not Rated,7.3,1.4K,,A man (Abhi Bhattacharya) opposes the love between his sister and the orphan (Satindra Bhattacharya) they adopted years earlier.,https://www.imdb.com/title/tt0056537/?ref_=sr_i_305,,,
306. Treasure of the Aztecs,1965,1h 41m,,5.3,649,,"Dr. Karl Sternau supports the Mexican national president Juarez against the army of Austrian Maximilian who have occupied the country. Karl and Juarez hope to fund their fight with the recently discovered, legendary treasure of the Aztecs.",https://www.imdb.com/title/tt0059682/?ref_=sr_i_306,,,
"307. Weekend, Italian Style",1965,1h 30m,,6.4,481,,"Manager Marletti goes to the sea to meet his wife Giuliana to spend the weekend with her and many friends. After three days Marletti comes back driving his car to Rome. So he can sleep, alone and happy, with silence around him.",https://www.imdb.com/title/tt0060813/?ref_=sr_i_307,,,
308. The 317th Platoon,1965,1h 40m,,7.3,1.7K,,"In Vietnam, 1954, a French platoon isolated behind enemy lines tries to come back. It is led by the inexperienced, idealistic sous-lieutenant Torrens, and by adjutant Willsdorf, a WWII veteran of the Wehrmacht.",https://www.imdb.com/title/tt0058863/?ref_=sr_i_308,,,
309. Joy in the Morning,1965,1h 43m,GP,5.7,383,,"In 1927, Carl Brown marries Annie McGairy and goes to college, but taking his young wife with him creates difficult challenges for both of them, for their parents back home, and for the campus faculty.",https://www.imdb.com/title/tt0059339/?ref_=sr_i_309,,,
310. Made in Italy,1965,1h 40m,,6.8,323,,"A group of Italians--tourists and immigrants--take a flight to Sweden. Two bourgeois couples choose a typical Italian restaurant by its name, 'La Trattoria', and are disgusted by the untidiness and poor service. An elegant lady in her splendid Ferrari is accosted by an Italian and imagines a flirtation, but he's all eyes--for the car. An Italian wife finds her husband in bed with another woman, but he's so smooth with his explanation that she blames herself for not spending enough time with him lately.",https://www.imdb.com/title/tt0061934/?ref_=sr_i_310,,,
311. Kingdom of the Silver Lion,1965,1h 35m,,5.4,508,,The Governor has survived the showdown of the previous adventure: He libels Kara and has him arrested. Kara is forced to fight for his life in an ordeal by battle while the Governor besieges a mountain sect who guard a legendary treasure.,https://www.imdb.com/title/tt0059308/?ref_=sr_i_311,,,
312. The Brigand of Kandahar,1965,1h 21m,Approved,5.4,667,,The British army fights off rampaging locals in 1850s India.,https://www.imdb.com/title/tt0058991/?ref_=sr_i_312,,,
313. Sergeant Dead Head,1965,1h 30m,Not Rated,4.7,291,,"An astronaut goes into space with a chimpanzee. When they return to Earth after their orbit, it is discovered that the chimp has the brains of the astronaut, and the astronaut has the brains of the chimp. Complications ensue.",https://www.imdb.com/title/tt0059704/?ref_=sr_i_313,,,
314. Audaz y bravero,1965,1h 25m,,3.9,12,,"After returning from a trip, the rancher Jacinto finds his beloved Rosita marrying the rich Fernando and abducts her.",https://www.imdb.com/title/tt0280444/?ref_=sr_i_314,,,
315. Thiruvilayadal,1965,2h 34m,Not Rated,8.2,421,,"Lord Shiva goes through an adventurous ride and performs various antics to test the people on earth. Based on Paranjothi Munivar's epic ""Thiruvilayadal Puranam"".",https://www.imdb.com/title/tt0246986/?ref_=sr_i_315,,,
316. Story of a Prostitute,1965,1h 36m,Not Rated,7.3,1.7K,,"In WW2 Manchuria, a prostitute grows to resent an abusive adjutant and falls in love with his aide.",https://www.imdb.com/title/tt0059715/?ref_=sr_i_316,,,
317. La loba,1965,1h 18m,,6.2,161,,Professor Fernandez is studying the metamorphosis in living organisms to cure his daughter of a strange disease that occurs in full moon nights.,https://www.imdb.com/title/tt0130087/?ref_=sr_i_317,,,
318. La bugiarda,1965,1h 37m,,6.2,93,,"Maria is a young beauty who is busy juggling three boyfriends (a count, a dentist and a student) at the same time. She manages this elaborate deception by impersonating her roommate Silvana who is a real life airline hostess. She lies to the count and the dentist about her flight schedules and her whereabouts so she can spend three days a week with each of them. She spends the remaining day of the week with the student who thinks she is a fellow student named Maria. One day the news of the real Silvana's flight disappearance breaks out and she is presumed dead. Comedy and confusion ensure when Maria is forced to come up with a more elaborate scheme to cover her tracks and keep her boyfriends happy.",https://www.imdb.com/title/tt0059444/?ref_=sr_i_318,,,
319. Pinocchio in Outer Space,1965,1h 11m,Approved,5.7,310,,"Pinocchio must prove himself as a real boy when he takes off to Mars with Nurtle in the capture of Astro, a flying killer space whale.",https://www.imdb.com/title/tt0186449/?ref_=sr_i_319,,,
320. Rat Fink,1965,1h 20m,,6.7,135,,A sadistic rock singer will do whatever it takes to become a star.,https://www.imdb.com/title/tt0059636/?ref_=sr_i_320,,,
321. Memories of My Childhood,1965,1h 12m,,8.0,587,,"Based on Ion Creanga's book, the story of a child from his childhood to his manhood.",https://www.imdb.com/title/tt0057841/?ref_=sr_i_321,,,
322. Nightmare in the Sun,1965,1h 20m,,5.6,180,,"A young man hitchhiking through the desert is picked up by a beautiful woman. They have an affair, and he finds out that she's married. The consequences of the affair lead to murder and blackmail.",https://www.imdb.com/title/tt0059505/?ref_=sr_i_322,,,
323. The Wise Guys,1965,2h 8m,G,6.9,1.2K,,An ex-con with ulterior motives convinces the struggling inheritor of a sawmill to use convicts as affordable lumberjacks.,https://www.imdb.com/title/tt0059241/?ref_=sr_i_323,,,
324. SuperSeven Calling Cairo,1965,1h 35m,GP,5.1,209,,Super 7 looks for a piece of a new metal hidden in a camera.,https://www.imdb.com/title/tt0061045/?ref_=sr_i_324,,,
325. Shaheed,1965,2h 30m,,8.2,411,,Shaheed (1965) presents the inspirational biography of one of India's greatest patriots Sardar Bhagat Singh.,https://www.imdb.com/title/tt0293589/?ref_=sr_i_325,,,
326. Seisaku's Wife,1965,1h 33m,,7.7,702,,"On the eve of the Russo-Japanese war at the beginning of the 20th century, small-town girl Okane has married an old wealthy man to escape a life of poverty.",https://www.imdb.com/title/tt0140542/?ref_=sr_i_326,,,
327. West and Soda,1965,1h 26m,,7.0,777,,"A greedy villain tries to coerce a woman into marrying him so he can take over her land, when a stranger rides into town intent on taking down the bad guys.",https://www.imdb.com/title/tt0144681/?ref_=sr_i_327,,,
328. Torrid Noon,1965,1h 29m,,7.0,94,,"On a hot summer day three boys are splashing around the river. One of them gets his hand caught in the stone masonry of a railway bridge. Many peasants, the passengers from the train, which stops nearby, and the crews of tanks taking part in a military exercise flock to the scene of accident. People drop out whatever they are doing; even the maneuvers get stopped to come to the help of a child. Action must be taken quickly because the water level is rising fast. The concerted efforts of all involved people help save the child. Thus a particular case, an extreme situation has served as a test of significant and insignificant in our life, which often happens to become transposed.",https://www.imdb.com/title/tt0276986/?ref_=sr_i_328,,,
329. Mia trelli... trelli oikogeneia,1965,1h 45m,,7.6,1.5K,,"A young bride-to-be flies off to Venice only to become another man's wife. But, as the newlyweds return home, her family's unmanageable eccentricity will prepare the ground for a ceaseless battle of wills. Who can tame this crazy family?",https://www.imdb.com/title/tt0196750/?ref_=sr_i_329,,,
330. Los cuervos están de luto,1965,1h 30m,,6.8,35,,"The family of a dying man celebrates his wake while the man is still alive, showing their darker, selfish ambitions and trying to take the best part of the inheritance.",https://www.imdb.com/title/tt0059073/?ref_=sr_i_330,,,
331. Day of the Nightmare,1965,1h 34m,Not Rated,4.7,338,,A dead woman returns from the grave to wreak vengeance upon her enemies.,https://www.imdb.com/title/tt0059087/?ref_=sr_i_331,,,
332. A Lame Joke,1965,1h 40m,,7.9,1.1K,,"The story of Osman begins to take a different direction, with a bet of 1 million that two enemies and a wealthy family have entered into the possibility of an honorable singer.",https://www.imdb.com/title/tt0411821/?ref_=sr_i_332,,,
333. The Deceased,1965,1h 30m,,7.6,525,,"Woman who is obsessed with death wants a first-class burial for herself, and even buys a luxury coffin beforehand.",https://www.imdb.com/title/tt0059163/?ref_=sr_i_333,,,
334. La mandragola,1965,1h 35m,,6.4,329,,Adaptation of the comic play by Macchiavelli about a man's attempt to bed a woman unable to have a child by pretending to be a doctor.,https://www.imdb.com/title/tt0059424/?ref_=sr_i_334,,,
335. Sylvia,1965,1h 55m,Unrated,6.7,429,,A millionaire with a mysterious fiancee hires a detective to discover the truth about her past.,https://www.imdb.com/title/tt0059773/?ref_=sr_i_335,,,
336. Mara of the Wilderness,1965,1h 30m,Approved,5.7,135,,"A young woman who has lived only with the wolves for company in the wilds of Alaska is discovered by an anthropologist and, at the same time, by a brutal hunter.",https://www.imdb.com/title/tt0138593/?ref_=sr_i_336,,,
337. Arzoo,1965,2h 57m,,7.3,311,,"Gopal falls in love with Usha and promises to marry her. However, he meets with an accident and is disabled, so he avoids her as he remembers her saying that she prefers death rather than living the life of a crippled person.",https://www.imdb.com/title/tt0058921/?ref_=sr_i_337,,,
338. Coast of Skeletons,1965,1h 30m,Not Rated,4.9,306,,"Harry Sanders returns to England after losing his job as a police inspector in West Africa. However, he soon returns to the continent to investigate the offshore diamond operation of a shady American tycoon.",https://www.imdb.com/title/tt0057954/?ref_=sr_i_338,,,
339. Winter Kept Us Warm,1965,1h 21m,,6.9,181,,"Its the 1960s at the University of Toronto. Doug is a well-liked senior with an equally popular girlfriend. Peter is a shy freshman, and new to the big city. Peter and Doug become best friends and soon start going to concerts, drinking, and playing in the snow together. When Doug brings Peter to a steam bath and washes his back, the friendship seems headed to a whole new level, at least in Doug's mind. But when Peter emerges from a party after having sex with a co-ed, things get even more complicated...",https://www.imdb.com/title/tt0232954/?ref_=sr_i_339,,,
340. Fluffy,1965,1h 32m,,5.9,350,,"Fluffy the lion is the subject of scientist Dan Potter's experiment to prove wild animals can be tamed. Wherever he goes, Fluffy incites mayhem. Our heroes go on the run from the law when Fluffy is accused of eating someone.",https://www.imdb.com/title/tt0059188/?ref_=sr_i_340,,,
341. The Third Day,1965,1h 59m,Not Rated,5.6,435,,"A man involved in a car crash and suffering from amnesia, appears he has killed his sleazy nymphomaniac mistress, and is treated hostilely and coldly by his wife and despised by her cousin.",https://www.imdb.com/title/tt0059795/?ref_=sr_i_341,,,
342. Espionage in Tangiers,1965,1h 38m,,4.7,151,,A secret agent is assigned to capture a criminal gang that is threatening to destroy Earth with a death ray.,https://www.imdb.com/title/tt0059427/?ref_=sr_i_342,,,
343. Della,1965,1h 5m,Approved,5.5,640,,A man trying to negotiate a property deal with a wealthy but reclusive widow becomes romantically involved with the woman's unhinged daughter.,https://www.imdb.com/title/tt0059096/?ref_=sr_i_343,,,
344. The Holy Man,1965,1h 5m,,7.0,1.8K,,A devout Hindu family falls victim to a charlatan posing as a holy man.,https://www.imdb.com/title/tt0059417/?ref_=sr_i_344,,,
345. Abashiri Prison,1965,1h 32m,,7.0,354,,"Shinichi is a good guy serving three years and approaching the end of his time. He escapes handcuffed to dangerous Gunda, who instigated the escape. Thus tethered, they start out on a journey across the desolate snow country of Hokkaido.",https://www.imdb.com/title/tt0058869/?ref_=sr_i_345,,,
346. Jab Jab Phool Khile,1965,2h 21m,,6.6,356,,"Raja (Shashi Kapoor), a Kashmiri boatman and Rita (Nanda), a beautiful heiress from the city, fall in love.",https://www.imdb.com/title/tt0305689/?ref_=sr_i_346,,,
347. Hej du glada sommar!!!,1965,1h 44m,,4.1,37,,Valle and Bror are two fishermen brothers who lives in the remote archipelago. One day Valles wife receives a big inheritance from a distant relative and their lives takes a new turn.,https://www.imdb.com/title/tt0059669/?ref_=sr_i_347,,,
348. The Man Who Had His Hair Cut Short,1965,1h 34m,,6.7,1.1K,,"Govert Miereveld is a schoolteacher who has an unhealthy obsession with Fran, one of his students. On the day of Fran's graduation, Govert decides that he needs to tell her.",https://www.imdb.com/title/tt0129222/?ref_=sr_i_348,,,
349. Un amore,1965,1h 35m,,6.7,25,,"The love life of an aging architect used to love affairs with call girls, who in the end settles down with a girl of his class but still longs for the life he has led so far, which ends in disillusion.",https://www.imdb.com/title/tt0131720/?ref_=sr_i_349,,,
350. Camp,1965,1h 10m,,5.6,36,,,https://www.imdb.com/title/tt0173709/?ref_=sr_i_350,,,
351. Secrets Behind the Wall,1965,1h 14m,,7.1,591,,"Japan, 1960. In a housing complex, a young introverted student observes his neighbors through a telescope. The voyeurism of a young man isolated and gloomy, will cause an explosion of madness.",https://www.imdb.com/title/tt0059345/?ref_=sr_i_351,,,
352. Passer passer piger,1965,1h 23m,,5.8,570,,"Monalisa is supposed to accommodate 6 beauty queens. Unfortunately, all the city's hotels are full and she must ask her janitor to help her persuade the tenants in her building to take in the women.",https://www.imdb.com/title/tt0059572/?ref_=sr_i_352,,,
353. Bhoot Bungla,1965,2h 25m,Not Rated,6.4,136,,Mystery surrounds a house which is reportedly haunted by singing and dancing ghosts and ghouls.,https://www.imdb.com/title/tt0271397/?ref_=sr_i_353,,,
354. Chemmeen,1965,2h 20m,Not Rated,7.8,554,,"Karuthamma, the daughter of a Hindu fisherman, falls in love with a Muslim fish trader. However, social prejudices seem to ruin their love life and invite the wrath of their communities.",https://www.imdb.com/title/tt0059028/?ref_=sr_i_354,,,
355. Pyramid of the Sun God,1965,1h 42m,,5.2,587,,Crooked Captain Verdoja captures Sternau and tortures him to reveal the whereabouts of the Aztec treasure. At the same time scheming Count Rodriganda has got that information from the rightful heiress and enters the pyramid of the sun god.,https://www.imdb.com/title/tt0059621/?ref_=sr_i_355,,,
356. Triumph Over Violence,1965,1h 22m,R,8.1,2.2K,,A documentary about the rise and fall of fascism and the effects of Nazism on German society.,https://www.imdb.com/title/tt0059529/?ref_=sr_i_356,,,
357. Wife Swappers,1965,1h,,4.0,27,,"Margie, the wife of a young up-and-coming lawyer, reluctantly joins a wife-swapping club and finds that she is to be the hostess for the next party.",https://www.imdb.com/title/tt0261410/?ref_=sr_i_357,,,
358. Mission Bloody Mary,1965,1h 41m,,5.5,256,,"The first Euro-spy of 3 that Ken Clark as Agent 077 starred in the 60's. Mission Bloody Mary is the search and destroy mission to retrieve a Nuclear Bomb from a radical crime syndicate called the Black Lily. The European answer to the Bond films in the 60s makes this title a must see for spy enthusiasts, cool gadgets, beautiful women, exotic locations, with smart criminal masterminds, WOW!",https://www.imdb.com/title/tt0058882/?ref_=sr_i_358,,,
359. Two Left Feet,1965,1h 33m,,7.1,82,,"Every time Alan Crabbe tries a manful stride into the jungle of sex, his two left feet turn the attempt into a stumble. But then he meets Eileen, who signals unmistakable messages at Alan with her large, inviting eyes.",https://www.imdb.com/title/tt0057610/?ref_=sr_i_359,,,
360. The Guide,1965,2h,,8.7,38,,"When mistaken to be a sage by some villagers, an ex-tour guide reflects on his past and lost love to search for spiritual wisdom to guide the villagers in this lesser-known English-language version of R.K. Narayan's classic.",https://www.imdb.com/title/tt12581060/?ref_=sr_i_360,,,
361. Hot Blooded Woman,1965,1h 15m,,4.4,84,,"A psychotic woman in love is taken to extreme actions by sexual frustration, an unfaithful husband, and jealous rivals.",https://www.imdb.com/title/tt0059283/?ref_=sr_i_361,,,
362. The Man from Button Willow,1965,1h 21m,G,5.3,179,,The first undercover agent helps Western settlers.,https://www.imdb.com/title/tt0059422/?ref_=sr_i_362,,,
363. Dark Intruder,1965,59m,Approved,6.3,505,,Police call in occult expert to help solve series of murders.,https://www.imdb.com/title/tt0059083/?ref_=sr_i_363,,,
364. Lootera,1965,2h 25m,,7.0,29,,,https://www.imdb.com/title/tt0357875/?ref_=sr_i_364,,,
365. One Shocking Moment,1965,1h 11m,Not Rated,4.7,338,,"Hunky businessman Cliff and his sweet wife Mindy move from Grand Rapids, Michigan to Los Angeles, California. They take up residence in an apartment complex where several lovely young ladies also live. Pretty soon Cliff is cheating on his wife with the boss' secretary while Mindy gets involved with alluring and predatory bisexual nightclub owner and dominatrix Tanya.",https://www.imdb.com/title/tt0059541/?ref_=sr_i_365,,,
366. Samurai Spy,1965,1h 39m,Not Rated,7.0,1.9K,,"The legendary samurai Sasuke Sarutobi gets caught in a web of political intrigue, deception and espionage during the early 17th century.",https://www.imdb.com/title/tt0059303/?ref_=sr_i_366,,,
367. Vinyl,1965,1h 10m,,4.2,1.2K,,"Warhol's strange interpretation of ""A Clockwork Orange."" Includes Gerard dancing to the Martha and the Vandellas classic ""Nowhere to Run"" and being tortured by professional sadists.",https://www.imdb.com/title/tt0059880/?ref_=sr_i_367,,,
368. Chained Girls,1965,1h 5m,Not Rated,4.1,343,,This exploitation classic purports to expose the secrets of the 1960s lesbian underworld.,https://www.imdb.com/title/tt0123652/?ref_=sr_i_368,,,
369. Master of Horror,1965,1h 1m,GP,5.9,122,,An anthology film of two classic tales from Edgar Allan Poe. A re-edited and dubbed version of Masterworks of Terror (1960) for American cinemas.,https://www.imdb.com/title/tt1503643/?ref_=sr_i_369,,,
370. Lone and Angry Man,1965,1h 27m,,5.7,354,,"Spaghetti Western icon Anthony Steffen stars as Shenandoah, a man of mystery who joins a vicious band of highwaymen after passing a near impossible and death defying initiation. When the gang begins to suspect Shenandoah may be a traitor in their midst; they learn the real reason he joined their degenerate gang of thieves: retribution.",https://www.imdb.com/title/tt0058942/?ref_=sr_i_370,,,
371. The Devil's Mistress,1965,1h 6m,,4.3,96,,"In the Old West, a female vampire preys on unsuspecting cowboys.",https://www.imdb.com/title/tt0126865/?ref_=sr_i_371,,,
372. Purnima,1965,2h,Not Rated,7.0,55,,"Orphaned Purnima lives a poor lifestyle with her maternal uncle and cruel aunt. She is in love with Prakash and both plan to marry soon. when she goes to meet Prakash at his place of employment to seek a donation, she meets with Vasant, the son of the owner of Ratan Lal & Co., who takes an instant liking to her. Vasant convinces his mom, Sharda, to approach Purnima's aunt and convince her that he is the most suitable groom for her - by hook or by crook. Sharda succeeds in doing so, and shortly thereafter Purnima and Vasant get married. Purnima convinces Prakash to marry Vandana Mehra who is in love with him, and he does so. Shortly thereafter both Purnima and Vandana get pregnant and give birth to sons, Anil and Sunil respectively. Following a violent altercation, Vandana and Vasant are killed in a car accident, Ratan is forced to pay off Vasant creditors and as a result loses everything and moves into a small hut. He convinces Purnima to re-marry Prakash, but leave Anil with them, and she does so. Five years later, Sharda passes away, and Ratan asks Purnima to take Anil with her. Both Anil and Sunil get along well, however, one day Prakash sees Anil stealing money from his coat, and it is then he asks Purnima to make a choice between Anil and him. The question remains who will Purnima choose?",https://www.imdb.com/title/tt0139548/?ref_=sr_i_372,,,
373. I due parà,1965,1h 28m,,5.8,92,,Two penniless Italian buskers want to go to the USA but get on the wrong ship and end up in South America in a concentration camp where they are rescued by American parachutists from. Afterwards they become big shots in the States but their dream comes to an end : they are sent to fight in Vietnam,https://www.imdb.com/title/tt0060352/?ref_=sr_i_373,,,
374. Deathwatch,1965,1h 28m,,6.0,127,,"A small-time thief battles with his gay cellmate over a third illiterate, muscular convict.",https://www.imdb.com/title/tt0060293/?ref_=sr_i_374,,,
375. Funny Things Happen Down Under,1965,1h 26m,,7.0,77,,"A group of Australian schoolchildren discover a way to create rainbow-coloured goats for wool, hoping to make money for their clubhouse in the process.",https://www.imdb.com/title/tt0060439/?ref_=sr_i_375,,,
376. Pandora and the Magic Box,1965,1h 25m,Not Rated,4.2,65,,King Minos is married to the vulgar and voracious Queen Scylla. Minos discovers that his long-lost niece is the rightful ruler of Greece and devises a plan to keep her from being found.,https://www.imdb.com/title/tt0057399/?ref_=sr_i_376,,,
377. Kuzhandaiyum Deivamum,1965,2h 45m,,6.9,39,,"Twins, who were separated at birth, reunite to bring together their divorced parents.",https://www.imdb.com/title/tt0234066/?ref_=sr_i_377,,,
378. Gulliver's Space Travels: Beyond the Moon,1965,1h 25m,,6.1,202,,"A young boy meets the famous Lemuel Gulliver, who has just built a rocket ship that will take him exploring outer space. The boy joins him, and the two of them go to the Star of Hope, where they find a civilization that is threatened by evil robots.",https://www.imdb.com/title/tt0059212/?ref_=sr_i_378,,,
379. Tjorven och Skrållan,1965,1h 33m,,6.3,1.1K,,The residents of Saltkråkan gets new problems when Malin and Peter get their first child - Skrållan.,https://www.imdb.com/title/tt0059813/?ref_=sr_i_379,,,
380. Mahabharat,1965,2h 43m,Not Rated,7.1,127,,"A dynastic struggle between the collateral branches of the Kuru clan, the Kauravas and Pandavas, for the throne of Hastinapur leads to the Kurukshetra War.",https://www.imdb.com/title/tt0242636/?ref_=sr_i_380,,,
381. Men and Banners,1965,2h 38m,,7.1,852,,A family struggle during the 1848 Hungarian revolution against the Habsburg Empire.,https://www.imdb.com/title/tt0059373/?ref_=sr_i_381,,,
382. La fuga,1965,1h 32m,,6.1,99,,"A young woman who's desperately unhappy in her marriage, is tempted into a lesbian relationship with an interior decorator.",https://www.imdb.com/title/tt0060436/?ref_=sr_i_382,,,
383. The Beast from the Beginning of Time,1965,1h 3m,,3.8,135,,"""The Beast from the Beginning of Time"" is a 1965 horror movie, that tells the tale of when, after being dug up by two archaeologists, the preserved body of a prehistoric man returns to life and wreaks havoc.",https://www.imdb.com/title/tt4638098/?ref_=sr_i_383,,,
384. Black Eagle of Santa Fe,1965,1h 26m,,5.2,123,,"When Comanches go on the warpath, settlers take refuge in Ft. Eagle Rock commanded by Capt. Jackson. Undercover agent Cliff McPherson arrives at the undermanned fort to lend advice and support. He learns that the Comanches have been stirred up by local rancher Morton who wants to take control of the oil under the Indians' reservation. McPherson informs Chief Black Eagle of Morton's treachery and the Indians then ride to the rescue of the cavalry when Morton's men attack the soldiers and settlers fleeing the fort.",https://www.imdb.com/title/tt0057888/?ref_=sr_i_384,,,
385. Titanic Waltz,1965,1h 32m,,8.6,501,,Comedy/drama the life of an honest man who is pushed by his family to make policy,https://www.imdb.com/title/tt0141904/?ref_=sr_i_385,,,
386. Sikandar E Azam,1965,2h 38m,,7.8,47,,"The film is set in 326 B.C. when Alexander the Great aka Sikander (Dara Singh) having conquered Persia and the Kabul valley descends to the Indian Border at Jhelum. King Porus (Prithviraj Kapoor) stops the advance with his troops. Sikander ignores his teacher Aristotle's advice and falls for a Persian woman Rukhsana (Helen).Fearing for Sikander's life she extracts a promise from Porus that he will not harm Sikander. In the battle with the Macedonian army Porus loses his son and is captured. An elaborate verbal duel follows in court when Porus is brought before Sikander. Impressed by Porus's valor, the two kings become friends. Sikander lets Porus go and withdraws from the Jhelum.",https://www.imdb.com/title/tt0176140/?ref_=sr_i_386,,,
387. The Secret of Blood Island,1965,1h 24m,Approved,4.8,106,,"Malaya, September 1944: Many British soldiers have been captured by the Japanese, when they were cut off from their troops. On her way to Kuala Lumpur, the British secret agent Elaine's plane is shot down near such a prison camp. The men hide her among them, but when the Japanese threaten them with torture, their morale weakens.",https://www.imdb.com/title/tt0059693/?ref_=sr_i_387,,,
388. The Amazing Doctor G,1965,1h 25m,Not Rated,5.0,196,,An evil genius named Goldginger hatches a plot to turn all government employees into mindless drones.,https://www.imdb.com/title/tt0059130/?ref_=sr_i_388,,,
389. The Ashes,1965,3h 54m,,7.1,487,,"Set in the time of Napoleon wars, shows how the wars swept over the unfortunate Polish country at the beginning of the 19th century. Story revolves around the Polish legion under command of General Dabrowski, who then fought on Napoleon's side with the hopes of Poland's revival.",https://www.imdb.com/title/tt0060847/?ref_=sr_i_389,,,
390. ...and the Fifth Horseman Is Fear,1965,1h 40m,TV-MA,7.2,665,,A Jewish doctor in Nazi-occupied Prague risks his life by assisting a gravely injured member of the resistance.,https://www.imdb.com/title/tt0123368/?ref_=sr_i_390,,,
391. El pueblo fantasma,1965,1h 27m,,5.8,59,,A vampire is on the loose in an Old West town.,https://www.imdb.com/title/tt0280052/?ref_=sr_i_391,,,
392. Teddy boy... agapi mou,1965,1h 20m,,5.8,396,,"A spirited saleswoman comes to the aid of a widower who wants to taste the fruits of his labours; however, his adult children--and especially his frivolous Teddy-boy son--have plans of their own about the family's substantial fortune.",https://www.imdb.com/title/tt0183873/?ref_=sr_i_392,,,
393. La dama de Beirut,1965,1h 32m,,5.3,72,,"Isabel is a beautiful singer with great aspirations but persistent bad luck. After serving time in prison for a crime she did not commit, she lands a singing gig at a dive in Barcelona where she meets Xandro ""The Greek"" and his partner lover Gloria. The couple is posing as entertainment promoters but they are really running a prostitution ring based in Beirut. They offer Isabel a contract to perform in ""night clubs"" in the Mideast and she accepts eager to get away. Upon arrival in Beirut, Isabel and other girls are sped away to a luxurious villa where they discover the real intentions of the pseudo-promoters. They are expected to sing and dance but also to engage in sexual activities with the rich clients that patronize the place. Isabel pretends to go along with the situation but starts devising a plan to get away.",https://www.imdb.com/title/tt0059081/?ref_=sr_i_393,,,
394. El señor doctor,1965,1h 53m,,6.9,476,,It's about a country doctor that comes to the city while a clinic is built in his home town....he rubs off his care and compassion on others at the hospital with his humor and wit.,https://www.imdb.com/title/tt0121763/?ref_=sr_i_394,,,
395. Town Tamer,1965,1h 29m,Approved,5.7,342,,"A gunfighter is hired to clean up a wild frontier town, but there are forces afoot who want to keep the town as wide-open as it is.",https://www.imdb.com/title/tt0059824/?ref_=sr_i_395,,,
396. Creature of the Walking Dead,1965,1h 14m,Not Rated,2.8,290,,"A mad scientist, who discovered the secret of eternal youth by draining of blood from a young woman, gets executed. His ancestor moves into the home, eventually discovering the scientist's body. He revives him, and the terror continues.",https://www.imdb.com/title/tt0407696/?ref_=sr_i_396,,,
